corpus	piece	phrase_id	stage	substage	root_numeral	chord
mozart_piano_sonatas	K331-2	12557	3	0	I	I
mozart_piano_sonatas	K331-2	12557	4	0	IV	IV
mozart_piano_sonatas	K331-2	12557	5	0	I	I
mozart_piano_sonatas	K331-2	12557	6	0	V	V
mozart_piano_sonatas	K331-2	12557	7	0	ii	ii
mozart_piano_sonatas	K331-2	12557	8	0	I	I6
mozart_piano_sonatas	K331-2	12557	9	0	IV	IV6
mozart_piano_sonatas	K331-2	12557	10	0	V	V6
mozart_piano_sonatas	K331-2	12557	10	1	V	V(64)
mozart_piano_sonatas	K331-2	12557	10	2	V	V
mozart_piano_sonatas	K331-2	12557	11	0	I	I
mozart_piano_sonatas	K331-2	12557	12	0	V	V
mozart_piano_sonatas	K331-2	12557	13	0	I	I
mozart_piano_sonatas	K331-2	12557	13	1	I	I6
mozart_piano_sonatas	K331-2	12557	14	0	V	V
mozart_piano_sonatas	K331-2	12557	15	0	I	I
mozart_piano_sonatas	K331-2	12557	16	0	IV	IV64
mozart_piano_sonatas	K331-2	12557	17	0	I	I
mozart_piano_sonatas	K331-2	12557	18	0	ii	ii2
mozart_piano_sonatas	K331-2	12557	19	0	I	I
mozart_piano_sonatas	K331-2	12557	20	0	IV	IV
mozart_piano_sonatas	K331-2	12557	21	0	I	I64
mozart_piano_sonatas	K331-2	12557	22	0	IV	IV6
mozart_piano_sonatas	K331-2	12557	23	0	I	I
mozart_piano_sonatas	K331-2	12553	0	0	I	I
mozart_piano_sonatas	K331-2	12553	1	0	V	V7
mozart_piano_sonatas	K331-2	12553	1	1	V	V(64)
mozart_piano_sonatas	K331-2	12553	2	0	IV	IV
mozart_piano_sonatas	K331-2	12553	3	0	I	I6
mozart_piano_sonatas	K331-2	12553	4	0	IV	IV
mozart_piano_sonatas	K331-2	12553	4	1	IV	IV6
mozart_piano_sonatas	K331-2	12553	5	0	I	I
mozart_piano_sonatas	K331-2	12553	6	0	V	V7
mozart_piano_sonatas	K331-2	12553	7	0	I	I
mozart_piano_sonatas	K331-2	12553	8	0	V	V7
mozart_piano_sonatas	K331-2	12553	9	0	I	I
mozart_piano_sonatas	K331-2	12550	0	0	I	I
mozart_piano_sonatas	K331-2	12550	1	0	V	V7
mozart_piano_sonatas	K331-2	12550	1	1	V	V(64)
mozart_piano_sonatas	K331-2	12550	2	0	ii	ii6
mozart_piano_sonatas	K331-2	12550	3	0	I	I
mozart_piano_sonatas	K331-2	12550	4	0	V	V7
mozart_piano_sonatas	K331-2	12550	5	0	I	I
mozart_piano_sonatas	K331-2	12550	6	0	V	V7
mozart_piano_sonatas	K331-2	12550	7	0	I	I
mozart_piano_sonatas	K331-2	12549	0	0	I	I
mozart_piano_sonatas	K331-2	12549	1	0	V	V7
mozart_piano_sonatas	K331-2	12549	2	0	ii	ii6
mozart_piano_sonatas	K331-2	12549	3	0	V	V(64)
mozart_piano_sonatas	K331-2	12549	3	1	V	V7
mozart_piano_sonatas	K331-2	12549	3	2	V	V
mozart_piano_sonatas	K331-2	12549	3	3	V	V7/V
mozart_piano_sonatas	K331-2	12549	4	0	vi	vi6
mozart_piano_sonatas	K331-2	12549	5	0	I	I
mozart_piano_sonatas	K331-1	12548	0	0	I	I
mozart_piano_sonatas	K331-1	12548	1	0	V	V
mozart_piano_sonatas	K331-1	12548	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12548	2	0	ii	ii6
mozart_piano_sonatas	K331-1	12548	3	0	I	I6
mozart_piano_sonatas	K331-1	12548	4	0	V	V2
mozart_piano_sonatas	K331-1	12548	4	1	V	V(64)
mozart_piano_sonatas	K331-1	12548	5	0	ii	ii6
mozart_piano_sonatas	K331-1	12548	6	0	I	I
mozart_piano_sonatas	K331-1	12548	6	1	I	I(64)
mozart_piano_sonatas	K331-1	12548	6	2	I	I
mozart_piano_sonatas	K331-1	12548	6	3	I	I(64)
mozart_piano_sonatas	K331-1	12548	6	4	I	I
mozart_piano_sonatas	K331-1	12547	0	0	I	I
mozart_piano_sonatas	K331-1	12547	1	0	V	V7
mozart_piano_sonatas	K331-1	12547	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12547	2	0	IV	IV
mozart_piano_sonatas	K331-1	12547	3	0	I	I6
mozart_piano_sonatas	K331-1	12547	4	0	vii	vii%65
mozart_piano_sonatas	K331-1	12547	5	0	I	I
mozart_piano_sonatas	K331-1	12544	0	0	I	I
mozart_piano_sonatas	K331-1	12544	1	0	V	V
mozart_piano_sonatas	K331-1	12544	2	0	ii	ii6
mozart_piano_sonatas	K331-1	12544	3	0	vi	vi
mozart_piano_sonatas	K331-1	12544	4	0	I	I
mozart_piano_sonatas	K331-1	12544	5	0	vii	viio
mozart_piano_sonatas	K331-1	12544	6	0	IV	IV
mozart_piano_sonatas	K331-1	12544	7	0	I	I
mozart_piano_sonatas	K331-1	12544	8	0	vii	viio
mozart_piano_sonatas	K331-1	12544	9	0	vi	vi
mozart_piano_sonatas	K331-1	12544	10	0	V	V7
mozart_piano_sonatas	K331-1	12544	10	1	V	V
mozart_piano_sonatas	K331-1	12544	11	0	I	I
mozart_piano_sonatas	K331-1	12537	0	0	I	I
mozart_piano_sonatas	K331-1	12537	1	0	V	V
mozart_piano_sonatas	K331-1	12537	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12537	2	0	IV	IV
mozart_piano_sonatas	K331-1	12537	3	0	I	I
mozart_piano_sonatas	K331-1	12537	4	0	V	V7
mozart_piano_sonatas	K331-1	12537	5	0	I	I
mozart_piano_sonatas	K331-1	12537	6	0	V	V(64)
mozart_piano_sonatas	K331-1	12537	6	1	V	V
mozart_piano_sonatas	K331-1	12537	6	2	V	V(64)
mozart_piano_sonatas	K331-1	12537	7	0	ii	ii6
mozart_piano_sonatas	K331-1	12537	8	0	vi	vi
mozart_piano_sonatas	K331-1	12537	9	0	I	I
mozart_piano_sonatas	K331-1	12537	10	0	V	V
mozart_piano_sonatas	K331-1	12537	11	0	I	I
mozart_piano_sonatas	K331-1	12537	12	0	V	V7
mozart_piano_sonatas	K331-1	12537	12	1	V	V
mozart_piano_sonatas	K331-1	12537	13	0	I	I
mozart_piano_sonatas	K331-1	12535	0	0	I	I
mozart_piano_sonatas	K331-1	12535	1	0	V	V
mozart_piano_sonatas	K331-1	12535	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12535	2	0	ii	ii6
mozart_piano_sonatas	K331-1	12535	3	0	vi	vi
mozart_piano_sonatas	K331-1	12535	4	0	I	I
mozart_piano_sonatas	K331-1	12535	5	0	V	V
mozart_piano_sonatas	K331-1	12535	6	0	I	I
mozart_piano_sonatas	K331-1	12535	7	0	V	V7
mozart_piano_sonatas	K331-1	12535	7	1	V	V
mozart_piano_sonatas	K331-1	12535	8	0	I	I
mozart_piano_sonatas	K331-1	12528	0	0	I	I
mozart_piano_sonatas	K331-1	12528	1	0	V	V7
mozart_piano_sonatas	K331-1	12528	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12528	2	0	ii	ii65
mozart_piano_sonatas	K331-1	12528	3	0	I	I6
mozart_piano_sonatas	K331-1	12528	4	0	V	V43
mozart_piano_sonatas	K331-1	12528	5	0	I	I
mozart_piano_sonatas	K331-1	12525	0	0	I	I
mozart_piano_sonatas	K331-1	12525	1	0	V	V7
mozart_piano_sonatas	K331-1	12525	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12525	2	0	ii	ii6
mozart_piano_sonatas	K331-1	12525	3	0	I	I
mozart_piano_sonatas	K331-1	12525	4	0	V	V65
mozart_piano_sonatas	K331-1	12525	5	0	vi	vi7
mozart_piano_sonatas	K331-1	12525	6	0	V	V7
mozart_piano_sonatas	K331-1	12525	6	1	V	V
mozart_piano_sonatas	K331-1	12525	7	0	I	I
mozart_piano_sonatas	K331-1	12523	0	0	I	I
mozart_piano_sonatas	K331-1	12523	1	0	V	V7
mozart_piano_sonatas	K331-1	12523	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12523	2	0	IV	IV
mozart_piano_sonatas	K331-1	12523	3	0	I	I6
mozart_piano_sonatas	K331-1	12523	4	0	V	V43
mozart_piano_sonatas	K331-1	12523	5	0	I	I
mozart_piano_sonatas	K331-1	12520	0	0	I	I
mozart_piano_sonatas	K331-1	12520	1	0	V	V7
mozart_piano_sonatas	K331-1	12520	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12520	2	0	ii	ii6
mozart_piano_sonatas	K331-1	12520	3	0	I	I
mozart_piano_sonatas	K331-1	12520	4	0	V	V6
mozart_piano_sonatas	K331-1	12520	5	0	vi	vi
mozart_piano_sonatas	K331-1	12520	6	0	V	V7
mozart_piano_sonatas	K331-1	12520	6	1	V	V(64)
mozart_piano_sonatas	K331-1	12520	6	2	V	V
mozart_piano_sonatas	K331-1	12520	7	0	I	I
mozart_piano_sonatas	K331-1	12518	0	0	I	I
mozart_piano_sonatas	K331-1	12518	1	0	V	V7
mozart_piano_sonatas	K331-1	12518	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12518	2	0	IV	IV
mozart_piano_sonatas	K331-1	12518	3	0	I	I6
mozart_piano_sonatas	K331-1	12518	4	0	V	V43
mozart_piano_sonatas	K331-1	12518	5	0	I	I
mozart_piano_sonatas	K331-1	12515	0	0	I	I
mozart_piano_sonatas	K331-1	12515	1	0	V	V7
mozart_piano_sonatas	K331-1	12515	1	1	V	V(64)
mozart_piano_sonatas	K331-1	12515	2	0	ii	ii6
mozart_piano_sonatas	K331-1	12515	3	0	I	I
mozart_piano_sonatas	K331-1	12515	4	0	V	V6
mozart_piano_sonatas	K331-1	12515	5	0	vi	vi7
mozart_piano_sonatas	K331-1	12515	6	0	V	V43
mozart_piano_sonatas	K331-1	12515	6	1	V	V6
mozart_piano_sonatas	K331-1	12515	7	0	I	I6
mozart_piano_sonatas	K331-1	12515	7	1	I	I
mozart_piano_sonatas	K330-3	12513	0	0	I	I
mozart_piano_sonatas	K330-3	12513	1	0	V	V7
mozart_piano_sonatas	K330-3	12513	2	0	ii	ii6
mozart_piano_sonatas	K330-3	12513	3	0	vi	vi
mozart_piano_sonatas	K330-3	12513	3	1	vi	vi(64)
mozart_piano_sonatas	K330-3	12513	3	2	vi	#viio7/vi
mozart_piano_sonatas	K330-3	12513	4	0	I	I
mozart_piano_sonatas	K330-3	12512	0	0	I	I
mozart_piano_sonatas	K330-3	12512	1	0	V	V7
mozart_piano_sonatas	K330-3	12512	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12512	1	2	V	viio7/V
mozart_piano_sonatas	K330-3	12512	2	0	IV	IV
mozart_piano_sonatas	K330-3	12512	2	1	IV	V65/IV
mozart_piano_sonatas	K330-3	12512	3	0	I	I
mozart_piano_sonatas	K330-3	12511	0	0	I	I
mozart_piano_sonatas	K330-3	12511	1	0	V	V7
mozart_piano_sonatas	K330-3	12511	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12511	1	2	V	viio7/V
mozart_piano_sonatas	K330-3	12511	2	0	IV	IV
mozart_piano_sonatas	K330-3	12511	2	1	IV	V65/IV
mozart_piano_sonatas	K330-3	12511	3	0	I	I
mozart_piano_sonatas	K330-3	12511	4	0	V	V65
mozart_piano_sonatas	K330-3	12511	4	1	V	V43/V
mozart_piano_sonatas	K330-3	12511	4	2	V	V
mozart_piano_sonatas	K330-3	12511	5	0	I	I6
mozart_piano_sonatas	K330-3	12511	6	0	V	V43
mozart_piano_sonatas	K330-3	12511	7	0	I	I
mozart_piano_sonatas	K330-3	12511	8	0	V	V65
mozart_piano_sonatas	K330-3	12511	8	1	V	V43/V
mozart_piano_sonatas	K330-3	12511	8	2	V	V
mozart_piano_sonatas	K330-3	12511	9	0	I	I6
mozart_piano_sonatas	K330-3	12511	10	0	V	V43
mozart_piano_sonatas	K330-3	12511	11	0	I	I
mozart_piano_sonatas	K330-3	12510	0	0	I	I
mozart_piano_sonatas	K330-3	12510	1	0	V	V7
mozart_piano_sonatas	K330-3	12510	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12510	2	0	ii	ii6
mozart_piano_sonatas	K330-3	12510	3	0	IV	IV6
mozart_piano_sonatas	K330-3	12510	3	1	IV	IV/IV
mozart_piano_sonatas	K330-3	12510	4	0	I	I
mozart_piano_sonatas	K330-3	12510	4	1	I	I(64)
mozart_piano_sonatas	K330-3	12510	4	2	I	I
mozart_piano_sonatas	K330-3	12510	4	3	I	I(4)
mozart_piano_sonatas	K330-3	12510	5	0	V	V7
mozart_piano_sonatas	K330-3	12510	5	1	V	V(64)
mozart_piano_sonatas	K330-3	12510	6	0	ii	ii6
mozart_piano_sonatas	K330-3	12510	7	0	IV	IV6
mozart_piano_sonatas	K330-3	12510	7	1	IV	IV/IV
mozart_piano_sonatas	K330-3	12510	8	0	I	I
mozart_piano_sonatas	K330-3	12510	8	1	I	I(64)
mozart_piano_sonatas	K330-3	12510	8	2	I	I
mozart_piano_sonatas	K330-3	12510	9	0	V	V7
mozart_piano_sonatas	K330-3	12510	9	1	V	V6
mozart_piano_sonatas	K330-3	12510	10	0	I	I
mozart_piano_sonatas	K330-3	12510	11	0	V	V43
mozart_piano_sonatas	K330-3	12510	12	0	I	I
mozart_piano_sonatas	K330-3	12510	12	1	I	I6
mozart_piano_sonatas	K330-3	12510	12	2	I	I
mozart_piano_sonatas	K330-3	12510	12	3	I	I6
mozart_piano_sonatas	K330-3	12506	0	0	I	I
mozart_piano_sonatas	K330-3	12506	1	0	V	V7
mozart_piano_sonatas	K330-3	12506	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12506	2	0	ii	ii6
mozart_piano_sonatas	K330-3	12506	3	0	I	I
mozart_piano_sonatas	K330-3	12506	4	0	V	V7
mozart_piano_sonatas	K330-3	12506	4	1	V	V(64)
mozart_piano_sonatas	K330-3	12506	5	0	ii	ii6
mozart_piano_sonatas	K330-3	12506	6	0	I	I
mozart_piano_sonatas	K330-3	12505	0	0	I	I
mozart_piano_sonatas	K330-3	12505	1	0	V	V
mozart_piano_sonatas	K330-3	12505	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12505	2	0	ii	ii6
mozart_piano_sonatas	K330-3	12505	3	0	I	I6
mozart_piano_sonatas	K330-3	12505	4	0	IV	IV
mozart_piano_sonatas	K330-3	12505	5	0	I	I64
mozart_piano_sonatas	K330-3	12505	6	0	IV	IV6
mozart_piano_sonatas	K330-3	12505	7	0	V	V
mozart_piano_sonatas	K330-3	12505	8	0	I	I
mozart_piano_sonatas	K330-3	12505	8	1	I	I(94)
mozart_piano_sonatas	K330-3	12505	9	0	V	V
mozart_piano_sonatas	K330-3	12505	10	0	I	I6
mozart_piano_sonatas	K330-3	12505	10	1	I	I
mozart_piano_sonatas	K330-3	12505	11	0	V	V
mozart_piano_sonatas	K330-3	12505	12	0	I	I
mozart_piano_sonatas	K330-3	12505	12	1	I	I(97)
mozart_piano_sonatas	K330-3	12505	13	0	V	V
mozart_piano_sonatas	K330-3	12505	14	0	I	I6
mozart_piano_sonatas	K330-3	12505	14	1	I	I
mozart_piano_sonatas	K330-3	12499	0	0	I	I
mozart_piano_sonatas	K330-3	12499	1	0	V	V7
mozart_piano_sonatas	K330-3	12499	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12499	1	2	V	viio7/V
mozart_piano_sonatas	K330-3	12499	2	0	IV	IV
mozart_piano_sonatas	K330-3	12499	2	1	IV	V7/IV
mozart_piano_sonatas	K330-3	12499	3	0	I	I
mozart_piano_sonatas	K330-3	12498	0	0	I	I
mozart_piano_sonatas	K330-3	12498	1	0	V	V7
mozart_piano_sonatas	K330-3	12498	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12498	1	2	V	viio7/V
mozart_piano_sonatas	K330-3	12498	2	0	IV	IV
mozart_piano_sonatas	K330-3	12498	2	1	IV	V7/IV
mozart_piano_sonatas	K330-3	12498	3	0	I	I
mozart_piano_sonatas	K330-3	12498	4	0	V	V65
mozart_piano_sonatas	K330-3	12498	4	1	V	V65/V
mozart_piano_sonatas	K330-3	12498	4	2	V	V
mozart_piano_sonatas	K330-3	12498	5	0	I	I6
mozart_piano_sonatas	K330-3	12498	6	0	V	V43
mozart_piano_sonatas	K330-3	12498	7	0	I	I
mozart_piano_sonatas	K330-3	12498	8	0	V	V65
mozart_piano_sonatas	K330-3	12498	8	1	V	V43/V
mozart_piano_sonatas	K330-3	12498	8	2	V	V
mozart_piano_sonatas	K330-3	12498	9	0	I	I6
mozart_piano_sonatas	K330-3	12498	10	0	V	V43
mozart_piano_sonatas	K330-3	12498	11	0	I	I
mozart_piano_sonatas	K330-3	12497	0	0	I	I
mozart_piano_sonatas	K330-3	12497	1	0	V	V7
mozart_piano_sonatas	K330-3	12497	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12497	2	0	IV	IV
mozart_piano_sonatas	K330-3	12497	2	1	IV	IV6
mozart_piano_sonatas	K330-3	12497	2	2	IV	IV/IV
mozart_piano_sonatas	K330-3	12497	3	0	I	I
mozart_piano_sonatas	K330-3	12497	3	1	I	I(64)
mozart_piano_sonatas	K330-3	12497	3	2	I	I
mozart_piano_sonatas	K330-3	12497	3	3	I	I(4)
mozart_piano_sonatas	K330-3	12497	4	0	V	V7
mozart_piano_sonatas	K330-3	12497	4	1	V	V(64)
mozart_piano_sonatas	K330-3	12497	5	0	IV	IV
mozart_piano_sonatas	K330-3	12497	5	1	IV	IV6
mozart_piano_sonatas	K330-3	12497	5	2	IV	IV/IV
mozart_piano_sonatas	K330-3	12497	6	0	I	I
mozart_piano_sonatas	K330-3	12497	6	1	I	I(64)
mozart_piano_sonatas	K330-3	12497	6	2	I	I
mozart_piano_sonatas	K330-3	12497	7	0	V	V7
mozart_piano_sonatas	K330-3	12497	7	1	V	V6
mozart_piano_sonatas	K330-3	12497	8	0	I	I
mozart_piano_sonatas	K330-3	12497	9	0	V	V43
mozart_piano_sonatas	K330-3	12497	10	0	I	I
mozart_piano_sonatas	K330-3	12497	10	1	I	I6
mozart_piano_sonatas	K330-3	12497	10	2	I	I
mozart_piano_sonatas	K330-3	12497	10	3	I	I6
mozart_piano_sonatas	K330-3	12493	0	0	I	I
mozart_piano_sonatas	K330-3	12493	1	0	V	V7
mozart_piano_sonatas	K330-3	12493	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12493	2	0	ii	ii6
mozart_piano_sonatas	K330-3	12493	3	0	I	I
mozart_piano_sonatas	K330-3	12493	4	0	V	V7
mozart_piano_sonatas	K330-3	12493	4	1	V	V(64)
mozart_piano_sonatas	K330-3	12493	5	0	ii	ii6
mozart_piano_sonatas	K330-3	12493	6	0	I	I
mozart_piano_sonatas	K330-3	12492	0	0	I	I
mozart_piano_sonatas	K330-3	12492	1	0	V	V
mozart_piano_sonatas	K330-3	12492	1	1	V	V(64)
mozart_piano_sonatas	K330-3	12492	2	0	ii	ii6
mozart_piano_sonatas	K330-3	12492	3	0	I	I6
mozart_piano_sonatas	K330-3	12492	4	0	IV	IV
mozart_piano_sonatas	K330-3	12492	5	0	I	I64
mozart_piano_sonatas	K330-3	12492	6	0	IV	IV6
mozart_piano_sonatas	K330-3	12492	7	0	V	V
mozart_piano_sonatas	K330-3	12492	8	0	I	I
mozart_piano_sonatas	K330-3	12492	8	1	I	I(94)
mozart_piano_sonatas	K330-3	12492	9	0	V	V
mozart_piano_sonatas	K330-3	12492	10	0	I	I6
mozart_piano_sonatas	K330-3	12492	10	1	I	I
mozart_piano_sonatas	K330-3	12492	11	0	V	V
mozart_piano_sonatas	K330-3	12492	12	0	I	I
mozart_piano_sonatas	K330-3	12492	12	1	I	I(97)
mozart_piano_sonatas	K330-3	12492	13	0	V	V
mozart_piano_sonatas	K330-3	12492	14	0	I	I6
mozart_piano_sonatas	K330-3	12492	14	1	I	I
mozart_piano_sonatas	K330-2	12490	0	0	I	I
mozart_piano_sonatas	K330-2	12490	1	0	V	V7
mozart_piano_sonatas	K330-2	12490	1	1	V	V(64)
mozart_piano_sonatas	K330-2	12490	1	2	V	vii%7/V
mozart_piano_sonatas	K330-2	12490	2	0	vi	vi
mozart_piano_sonatas	K330-2	12490	3	0	I	I
mozart_piano_sonatas	K330-2	12489	0	0	I	I
mozart_piano_sonatas	K330-2	12489	1	0	V	V7
mozart_piano_sonatas	K330-2	12489	1	1	V	V7(4)
mozart_piano_sonatas	K330-2	12489	1	2	V	V(64)
mozart_piano_sonatas	K330-2	12489	2	0	I	I
mozart_piano_sonatas	K330-2	12489	3	0	V	V43
mozart_piano_sonatas	K330-2	12489	4	0	I	I6
mozart_piano_sonatas	K330-2	12489	5	0	V	V2
mozart_piano_sonatas	K330-2	12489	5	1	V	V65
mozart_piano_sonatas	K330-2	12489	5	2	V	V6
mozart_piano_sonatas	K330-2	12489	6	0	I	I
mozart_piano_sonatas	K330-2	12489	6	1	I	I(64)
mozart_piano_sonatas	K330-2	12489	7	0	IV	IV
mozart_piano_sonatas	K330-2	12489	7	1	IV	IV(#9)
mozart_piano_sonatas	K330-2	12489	7	2	IV	V65/IV
mozart_piano_sonatas	K330-2	12489	8	0	V	V2
mozart_piano_sonatas	K330-2	12489	8	1	V	V2(4)
mozart_piano_sonatas	K330-2	12489	9	0	I	I6
mozart_piano_sonatas	K330-2	12489	10	0	V	V64
mozart_piano_sonatas	K330-2	12489	11	0	I	I
mozart_piano_sonatas	K330-2	12489	12	0	V	V65
mozart_piano_sonatas	K330-2	12489	12	1	V	V7
mozart_piano_sonatas	K330-2	12489	13	0	i	i
mozart_piano_sonatas	K330-2	12481	0	0	I	I
mozart_piano_sonatas	K330-2	12481	1	0	V	V7
mozart_piano_sonatas	K330-2	12481	1	1	V	V(64)
mozart_piano_sonatas	K330-2	12481	2	0	I	I
mozart_piano_sonatas	K330-2	12481	3	0	V	V43
mozart_piano_sonatas	K330-2	12481	4	0	I	I6
mozart_piano_sonatas	K330-2	12481	5	0	V	V2
mozart_piano_sonatas	K330-2	12481	5	1	V	V65
mozart_piano_sonatas	K330-2	12481	5	2	V	V6
mozart_piano_sonatas	K330-2	12481	6	0	I	I
mozart_piano_sonatas	K330-2	12481	6	1	I	I(64)
mozart_piano_sonatas	K330-2	12481	7	0	IV	IV
mozart_piano_sonatas	K330-2	12481	7	1	IV	IV(#9)
mozart_piano_sonatas	K330-2	12481	7	2	IV	V65/IV
mozart_piano_sonatas	K330-2	12481	8	0	V	V2
mozart_piano_sonatas	K330-2	12481	8	1	V	V2(4)
mozart_piano_sonatas	K330-2	12481	9	0	I	I6
mozart_piano_sonatas	K330-2	12481	10	0	V	V64
mozart_piano_sonatas	K330-2	12481	11	0	I	I
mozart_piano_sonatas	K330-2	12481	12	0	V	V65
mozart_piano_sonatas	K330-2	12481	12	1	V	V7
mozart_piano_sonatas	K330-2	12481	12	2	V	V
mozart_piano_sonatas	K330-1	12477	0	0	I	I
mozart_piano_sonatas	K330-1	12476	0	0	I	I
mozart_piano_sonatas	K330-1	12476	1	0	V	V7
mozart_piano_sonatas	K330-1	12476	1	1	V	V(64)
mozart_piano_sonatas	K330-1	12476	2	0	ii	ii6
mozart_piano_sonatas	K330-1	12476	3	0	I	I
mozart_piano_sonatas	K330-1	12476	4	0	V	V6
mozart_piano_sonatas	K330-1	12476	5	0	I	I6
mozart_piano_sonatas	K330-1	12476	6	0	V	V2
mozart_piano_sonatas	K330-1	12476	7	0	I	I6
mozart_piano_sonatas	K330-1	12476	8	0	V	V2
mozart_piano_sonatas	K330-1	12476	9	0	I	I6
mozart_piano_sonatas	K330-1	12476	10	0	V	V2
mozart_piano_sonatas	K330-1	12476	11	0	I	I
mozart_piano_sonatas	K330-1	12476	11	1	I	I(64)
mozart_piano_sonatas	K330-1	12476	11	2	I	I
mozart_piano_sonatas	K330-1	12476	11	3	I	I(64)
mozart_piano_sonatas	K330-1	12476	11	4	I	I
mozart_piano_sonatas	K330-1	12475	0	0	I	I
mozart_piano_sonatas	K330-1	12475	1	0	V	V7
mozart_piano_sonatas	K330-1	12475	1	1	V	V(64)
mozart_piano_sonatas	K330-1	12475	2	0	ii	ii6
mozart_piano_sonatas	K330-1	12475	3	0	I	I
mozart_piano_sonatas	K330-1	12475	4	0	V	V6
mozart_piano_sonatas	K330-1	12475	5	0	I	I6
mozart_piano_sonatas	K330-1	12475	6	0	V	V2
mozart_piano_sonatas	K330-1	12475	7	0	I	I6
mozart_piano_sonatas	K330-1	12475	8	0	V	V2
mozart_piano_sonatas	K330-1	12475	9	0	I	I6
mozart_piano_sonatas	K330-1	12475	10	0	V	V2
mozart_piano_sonatas	K330-1	12475	11	0	I	I
mozart_piano_sonatas	K330-1	12475	11	1	I	I(64)
mozart_piano_sonatas	K330-1	12475	11	2	I	I
mozart_piano_sonatas	K330-1	12475	11	3	I	I(64)
mozart_piano_sonatas	K330-1	12475	11	4	I	I
mozart_piano_sonatas	K330-1	12474	0	0	I	I
mozart_piano_sonatas	K330-1	12474	1	0	V	V7
mozart_piano_sonatas	K330-1	12474	1	1	V	V(64)
mozart_piano_sonatas	K330-1	12474	2	0	ii	ii6
mozart_piano_sonatas	K330-1	12474	3	0	vi	vi
mozart_piano_sonatas	K330-1	12474	4	0	V	V
mozart_piano_sonatas	K330-1	12472	0	0	I	I
mozart_piano_sonatas	K330-1	12472	1	0	V	V7
mozart_piano_sonatas	K330-1	12472	1	1	V	V(64)
mozart_piano_sonatas	K330-1	12472	2	0	ii	ii6
mozart_piano_sonatas	K330-1	12472	3	0	vi	vi
mozart_piano_sonatas	K330-1	12472	3	1	vi	#viio7/vi
mozart_piano_sonatas	K330-1	12472	4	0	V	V
mozart_piano_sonatas	K330-1	12472	5	0	IV	IV
mozart_piano_sonatas	K330-1	12472	6	0	I	I
mozart_piano_sonatas	K330-1	12472	7	0	IV	IV
mozart_piano_sonatas	K330-1	12472	8	0	I	I
mozart_piano_sonatas	K330-1	12472	8	1	I	I6
mozart_piano_sonatas	K330-1	12472	9	0	ii	ii7
mozart_piano_sonatas	K330-1	12472	10	0	I	I
mozart_piano_sonatas	K330-1	12472	11	0	IV	IV
mozart_piano_sonatas	K330-1	12472	12	0	I	I
mozart_piano_sonatas	K330-1	12472	12	1	I	I6
mozart_piano_sonatas	K330-1	12472	13	0	ii	ii7
mozart_piano_sonatas	K330-1	12472	14	0	I	I
mozart_piano_sonatas	K330-1	12471	0	0	I	I
mozart_piano_sonatas	K330-1	12471	1	0	V	V65
mozart_piano_sonatas	K330-1	12471	2	0	IV	IV64
mozart_piano_sonatas	K330-1	12471	3	0	I	I
mozart_piano_sonatas	K330-1	12471	4	0	vii	viio6
mozart_piano_sonatas	K330-1	12471	5	0	I	I6
mozart_piano_sonatas	K330-1	12471	6	0	V	V2
mozart_piano_sonatas	K330-1	12471	6	1	V	V65/V
mozart_piano_sonatas	K330-1	12471	6	2	V	IV64/V
mozart_piano_sonatas	K330-1	12471	6	3	V	V
mozart_piano_sonatas	K330-1	12469	0	0	I	I
mozart_piano_sonatas	K330-1	12469	1	0	V	V7
mozart_piano_sonatas	K330-1	12469	1	1	V	V(64)
mozart_piano_sonatas	K330-1	12469	2	0	I	I
mozart_piano_sonatas	K330-1	12469	3	0	IV	IV64
mozart_piano_sonatas	K330-1	12469	4	0	I	I
mozart_piano_sonatas	K330-1	12469	4	1	I	I(#2)
mozart_piano_sonatas	K330-1	12469	5	0	V	V7
mozart_piano_sonatas	K330-1	12469	5	1	V	V(64)
mozart_piano_sonatas	K330-1	12469	6	0	I	I
mozart_piano_sonatas	K330-1	12466	0	0	I	I
mozart_piano_sonatas	K330-1	12466	1	0	V	V7
mozart_piano_sonatas	K330-1	12466	1	1	V	V(64)
mozart_piano_sonatas	K330-1	12466	2	0	I	I6
mozart_piano_sonatas	K330-1	12466	3	0	vii	viio43
mozart_piano_sonatas	K330-1	12466	4	0	I	I6
