corpus	piece	i	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	alt_label	volta	pedalend	placement	bass_name
liszt_pelerinage	161.02_Il_Pensieroso	16	11	10	40	40	2.0	3/4	3/4	4/4	2	1	i/iii	c#	i		i/iii		i				iii			m	True	True	(-3, -6, -2)	()	-3	-3					E
liszt_pelerinage	161.02_Il_Pensieroso	17	12	11	42	42	4.0	1/4	1/4	4/4	2	1	VI/bv	c#	i		VI/bv		VI				bv			M	True	True	(-10, -6, -9)	()	-10	-10					Eb
liszt_pelerinage	161.02_Il_Pensieroso	18	13	12	46	46	2.0	1/4	1/4	4/4	2	1	iv6/bv	c#	i		iv6/bv		iv		6		bv			m	True	True	(-10, -6, -7)	()	-7	-10					Eb
liszt_pelerinage	161.02_Il_Pensieroso	19	13	12	48	48	1.0	3/4	3/4	4/4	2	1	V7(94)/bv	c#	i		V7(94)/bv		V		7	94	bv			Mm7	True	True	(-5, -6, -4, -7)	(-10,)	-5	-5					D
liszt_pelerinage	161.02_Il_Pensieroso	20	14	13	49	49	1.0	0	0	4/4	2	1	V7(9)/bv	c#	i		V7(9)/bv		V		7	9	bv			Mm7	True	True	(-5, -1, -4, -7)	(-10,)	-5	-5					D
liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	102	67	66	603/2	603/2	2.0	0	0	4/4	2	1	V6/vi	E	I		V6/vi		V		6		vi			M	False	False	(8, 5, 4)	()	4	8					B#
liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	103	67	66	607/2	607/2	2.0	1/2	1/2	4/4	2	1	#viio43/ii	E	I		#viio43/ii		#vii	o	43		ii			o7	False	False	(1, -2, 7, 4)	()	7	1					B
liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	104	68	67	611/2	611/2	1.5	0	0	5/4	2	1	V6/V	E	I		V6/V		V		6		V			M	False	False	(6, 3, 2)	()	2	6					A#
liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	105	68	67	307	307	0.5	3/8	3/8	5/4	2	1	ii6	E	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					A
liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	106	68	67	615/2	615/2	0.5	1/2	1/2	5/4	2	1	vi43	E	I		vi43		vi		43					mm7	False	False	(4, 1, 3, 0)	()	3	4					G#
liszt_pelerinage	161.05_Sonetto_104_del_Petrarca	107	68	67	308	308	0.5	5/8	5/8	5/4	2	1	viio2/V	E	I		viio2/V		vii	o	2		V			o7	False	False	(-3, 6, 3, 0)	()	6	-3					G
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	46	24	24	93	93	1.0	1/4	1/4	4/4	2	1	viio43/V	Ab	I		viio43/V		vii	o	43		V			o7	False	False	(0, -3, 6, 3)	()	6	0					Ab
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	47	24	24	94	94	5.0	1/2	1/2	4/4	2	1	I6/V	Ab	I		I6/V		I		6		V			M	False	False	(5, 2, 1)	()	1	5					G
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	48	25	25	99	99	1.0	3/4	3/4	4/4	2	1	ii%43/ii	Ab	I		ii%43/ii		ii	%	43		ii			%7	False	False	(-2, 2, 4, 1)	()	4	-2					Gb
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	49	26	26	100	100	3.0	0	0	4/4	2	1	i64/ii	Ab	I		i64/ii		i		64		ii			m	False	False	(3, 2, -1)	()	2	3					F
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	50	26	26	103	103	2.0	3/4	3/4	4/4	2	1	V7/ii	Ab	I		V7/ii		V		7		ii			Mm7	False	False	(3, 7, 4, 1)	()	3	3					F
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	63	34	34	132	132	2.0	0	0	4/4	2	1	V43/v	Ab	I		V43/v		V		43		v			Mm7	False	False	(3, 0, 2, 6)	()	2	3					F
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	64	34	34	134	134	2.0	1/2	1/2	4/4	2	1	ii%43	Ab	I		ii%43		ii	%	43					%7	False	False	(-4, 0, 2, -1)	()	2	-4					Fb
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	65	35	35	136	136	2.0	0	0	4/4	2	1	V7	Ab	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					Eb
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	66	35	35	138	138	2.0	1/2	1/2	4/4	2	1	vii64	Ab	I		vii64		vii		64					m	False	False	(6, 5, 2)	()	5	6					D
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	67	36	36	140	140	2.0	0	0	4/4	2	1	V2	Ab	I		V2		V		2					Mm7	False	False	(-1, 1, 5, 2)	()	1	-1					Db
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	68	36	36	142	142	2.0	1/2	1/2	4/4	2	1	V7/vi	Ab	I		V7/vi		V		7		vi			Mm7	False	False	(4, 8, 5, 2)	()	4	4					C
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	69	37	37	144	144	6.0	0	0	4/4	2	1	V(64)/bVI	Ab	I		V(64)/bVI		V			64	bVI			M	False	False	(-3, -4, 0)	()	-3	-3					Cb
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	70	38	38	150	150	1.0	1/2	1/2	4/4	2	1	V7(6)/bVI	Ab	I		V7(6)/bVI		V		7	6	bVI			Mm7	False	False	(-3, 1, 0, -5)	()	-3	-3					Cb
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	71	38	38	151	151	1.0	3/4	3/4	4/4	2	1	V7/bVI	Ab	I		V7/bVI		V		7		bVI			Mm7	False	False	(-3, 1, -2, -5)	()	-3	-3					Cb
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	126	63	63	250	250	2.0	0	0	4/4	2	1	V2/IV	Ab	I		V2/IV		V		2		IV			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2					Gb
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	127	63	63	252	252	2.0	1/2	1/2	4/4	2	1	IV6	Ab	I		IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					F
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	128	64	64	254	254	8.0	0	0	4/4	2	1	V6/vi	Ab	I		V6/vi		V		6		vi			M	False	False	(8, 5, 4)	()	4	8					E
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	129	66	66	262	262	15.0	0	0	4/4	2	1	#viio43/ii}	Ab	I		#viio43/ii		#vii	o	43		ii		}	o7	False	False	(1, -2, 7, 4)	()	7	1					Eb
liszt_pelerinage	161.06_Sonetto_123_del_Petrarca	130	68	68	277	277	4.0	0	0	4/4	2	1	viio7/V{	Ab	I		viio7/V		vii	o	7		V		{	o7	False	False	(6, 3, 0, -3)	()	6	6					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	22	22	22	87	87	2.0	3/4	3/4	4/4	2	1	IV6(#7b62)	D	i		IV6(#7b62)		IV		6	#7b62				M	False	True	(3, -5, 1, 4)	()	-1	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	23	23	23	89	89	1.0	1/4	1/4	4/4	2	1	iv6(#72)	D	i		iv6(#72)		iv		6	#72				m	False	True	(-4, 0, 1, 4)	()	-1	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	24	23	23	90	90	1.0	1/2	1/2	4/4	2	1	iv6(#7)	D	i		iv6(#7)		iv		6	#7				m	False	True	(-4, 0, 4)	()	-1	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	25	23	23	91	91	8.333333333333329	3/4	3/4	4/4	2	1	iv6	D	i		iv6		iv		6					m	False	True	(-4, 0, -1)	()	-1	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	26	25	25	298/3	298/3	8.0	5/6	5/6	4/4	2	1	V7(9)	D	i		V7(9)		V		7	9				Mm7	False	True	(1, 5, 2, -1)	(-4,)	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	27	27	27	322/3	322/3	8.416666666666671	5/6	5/6	4/4	2	1	viio7/V	D	i		viio7/V		vii	o	7		V			o7	False	True	(6, 3, 0, -3)	()	6	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	29	30	30	467/4	467/4	1.0	3/16	3/16	4/4	2	1	VI	D	i		VI		VI							M	False	True	(-4, 0, -3)	()	-4	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	30	30	30	471/4	471/4	1.0	7/16	7/16	4/4	2	1	i64	D	i		i64		i		64					m	False	True	(1, 0, -3)	()	0	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	31	30	30	475/4	475/4	1.0	11/16	11/16	4/4	2	1	viio7/V	D	i		viio7/V		vii	o	7		V			o7	False	True	(6, 3, 0, -3)	()	6	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	32	30	30	479/4	479/4	3.0	15/16	15/16	4/4	2	1	ii%65	D	i		ii%65		ii	%	65					%7	False	True	(-1, -4, 0, 2)	()	2	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	39	35	35	547/4	547/4	1.0	3/16	3/16	4/4	2	1	VI	D	i	i	VI		VI							M	False	True	(-4, 0, -3)	()	-4	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	40	35	35	551/4	551/4	1.0	7/16	7/16	4/4	2	1	i64	D	i	i	i64		i		64					m	False	True	(1, 0, -3)	()	0	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	41	35	35	555/4	555/4	1.0	11/16	11/16	4/4	2	1	viio7/V	D	i	i	viio7/V		vii	o	7		V			o7	False	True	(6, 3, 0, -3)	()	6	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	42	35	35	559/4	559/4	1.0	15/16	15/16	4/4	2	1	I6(4)	D	i	i	I6(4)		I		6	4				M	False	True	(-1, 1, 0)	()	0	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	43	36	36	563/4	563/4	1.0	3/16	3/16	4/4	2	1	I6	D	i	i	I6		I		6					M	False	True	(4, 1, 0)	()	0	4					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	44	36	36	567/4	567/4	1.0	7/16	7/16	4/4	2	1	i6	D	i	i	i6		i		6					m	False	True	(-3, 1, 0)	()	0	-3					F
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	45	36	36	571/4	571/4	1.0	11/16	11/16	4/4	2	1	i(2)	D	i	i	i(2)		i			2				m	False	True	(2, -3, 1)	()	0	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	46	36	36	575/4	575/4	1.0	15/16	15/16	4/4	2	1	i(b2)	D	i	i	i(b2)		i			b2				m	False	True	(-5, -3, 1)	()	0	-5					Eb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	47	37	37	579/4	579/4	1.0	3/16	3/16	4/4	2	1	i	D	i	i	i		i							m	False	True	(0, -3, 1)	()	0	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	48	37	37	583/4	583/4	1.0	7/16	7/16	4/4	2	1	i(#0)	D	i	i	i(#0)		i			#0				m	False	True	(0, -3, 1)	()	0	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	49	37	37	587/4	587/4	1.0	11/16	11/16	4/4	2	1	i	D	i	i	i		i							m	False	True	(0, -3, 1)	()	0	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	58	40	40	627/4	627/4	1.0	3/16	3/16	4/4	2	1	ii64	D	i	i	ii64		ii		64					m	False	True	(3, 2, -1)	()	2	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	59	40	40	631/4	631/4	1.0	7/16	7/16	4/4	2	1	iio64	D	i	i	iio64		ii	o	64					o	False	True	(-4, 2, -1)	()	2	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	60	40	40	635/4	635/4	1.0	11/16	11/16	4/4	2	1	iio6(4)	D	i	i	iio6(4)		ii	o	6	4				o	False	True	(1, -4, 2)	()	2	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	61	40	40	639/4	639/4	1.0	15/16	15/16	4/4	2	1	iio6(b4)	D	i	i	iio6(b4)		ii	o	6	b4				o	False	True	(-6, -4, 2)	()	2	-6					Ab
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	62	41	41	643/4	643/4	1.0	3/16	3/16	4/4	2	1	iio6	D	i	i	iio6		ii	o	6					o	False	True	(-1, -4, 2)	()	2	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	63	41	41	647/4	647/4	1.0	7/16	7/16	4/4	2	1	iio6(#2)	D	i	i	iio6(#2)		ii	o	6	#2				o	False	True	(4, -4, 2)	()	2	4					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	64	41	41	651/4	651/4	1.0	11/16	11/16	4/4	2	1	iio(2)	D	i	i	iio(2)		ii	o		2				o	False	True	(-3, -1, -4)	()	2	-3					F
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	65	41	41	655/4	655/4	1.0	15/16	15/16	4/4	2	1	iio	D	i	i	iio		ii	o						o	False	True	(2, -1, -4)	()	2	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	66	42	42	659/4	659/4	1.0	3/16	3/16	4/4	2	1	iio(#0)	D	i	i	iio(#0)		ii	o		#0				o	False	True	(2, -1, -4)	()	2	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	67	42	42	663/4	663/4	1.0	7/16	7/16	4/4	2	1	iio	D	i	i	iio		ii	o						o	False	True	(2, -1, -4)	()	2	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	84	47	47	184	184	0.75	0	0	4/4	2	1	V2/V	D	i		V2/V		V		2		V			Mm7	False	True	(0, 2, 6, 3)	()	2	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	85	47	47	739/4	739/4	3.25	3/16	3/16	4/4	2	1	viio43/V	D	i		viio43/V		vii	o	43		V			o7	False	True	(0, -3, 6, 3)	()	6	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	86	48	48	188	188	0.75	0	0	4/4	2	1	V6(#7)	D	i		V6(#7)		V		6	#7				M	False	True	(5, 2, 6)	()	1	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	87	48	48	755/4	755/4	1.0	3/16	3/16	4/4	2	1	V6	D	i		V6		V		6					M	False	True	(5, 2, 1)	()	1	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	88	48	48	759/4	759/4	1.0	7/16	7/16	4/4	2	1	#viio43(4)/iv	D	i		#viio43(4)/iv		#vii	o	43	4	iv			o7	False	True	(-2, -5, 4, -4)	()	4	-2					C
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	89	48	48	763/4	763/4	1.0	11/16	11/16	4/4	2	1	#viio43/iv	D	i		#viio43/iv		#vii	o	43		iv			o7	False	True	(-2, -5, 4, 1)	()	4	-2					C
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	90	48	48	767/4	767/4	1.0	15/16	15/16	4/4	2	1	IV6(#11#72)	D	i		IV6(#11#72)		IV		6	#11#72				M	False	True	(3, 0, 1, 4)	(5,)	-1	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	91	49	49	771/4	771/4	1.0	3/16	3/16	4/4	2	1	IV6(#72)	D	i		IV6(#72)		IV		6	#72				M	False	True	(3, 0, 1, 4)	()	-1	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	92	49	49	775/4	775/4	1.0	7/16	7/16	4/4	2	1	iv6(b132)	D	i		iv6(b132)		iv		6	b132				m	False	True	(-4, 0, 1)	(-5,)	-1	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	93	49	49	779/4	779/4	1.0	11/16	11/16	4/4	2	1	iv6	D	i		iv6		iv		6					m	False	True	(-4, 0, -1)	()	-1	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	94	49	49	783/4	783/4	1.0	15/16	15/16	4/4	2	1	V7(4)	D	i		V7(4)		V		7	4				Mm7	False	True	(1, 0, 2, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	95	50	50	787/4	787/4	1.0	3/16	3/16	4/4	2	1	V(64)	D	i		V(64)		V			64				M	False	True	(1, 0, -3)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	96	50	50	791/4	791/4	2.0	7/16	7/16	4/4	2	1	viio7/V	D	i		viio7/V		vii	o	7		V			o7	False	True	(6, 3, 0, -3)	()	6	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	97	50	50	799/4	799/4	2.0	15/16	15/16	4/4	2	1	iv7	D	i		iv7		iv		7					mm7	False	True	(-1, -4, 0, -3)	()	-1	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	354	207	206	833	833	3.0	0	0	4/4	2	1	viio65/V	D	I		viio65/V		vii	o	65		V			o7	False	False	(3, 0, -3, 6)	()	6	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	355	207	206	836	836	2.0	3/4	3/4	4/4	2	1	bVI	D	I		bVI		bVI							M	False	False	(-4, 0, -3)	()	-4	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	356	208	207	838	838	1.0	1/4	1/4	4/4	2	1	i64	D	I		i64		i		64					m	False	False	(1, 0, -3)	()	0	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	357	208	207	839	839	1.0	1/2	1/2	4/4	2	1	io64	D	I		io64		i	o	64					o	False	False	(-6, 0, -3)	()	0	-6					Ab
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	358	208	207	840	840	1.0	3/4	3/4	4/4	2	1	IV7	D	I		IV7		IV		7					Mm7	False	False	(-1, 3, 0, -3)	()	-1	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	359	209	208	841	841	2.0	0	0	4/4	2	1	I6	D	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	362	212	211	853	853	5.0	0	0	4/4	2	1	I/bV|PAC}{	D	I		I/bV		I				bV	PAC	}{	M	False	False	(-6, -2, -5)	()	-6	-6					Ab
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	363	213	212	858	858	2.0	1/4	1/4	4/4	2	1	IM2/bV	D	I		IM2/bV		I	M	2		bV			MM7	False	False	(-1, -6, -2, -5)	()	-6	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	364	213	212	860	860	1.75	3/4	3/4	4/4	2	1	V2/bI	D	I		V2/bI		V		2		bI			Mm7	False	False	(-8, -6, -2, -5)	()	-6	-8					Gb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	365	214	213	3447/4	3447/4	1.0	3/16	3/16	4/4	2	1	I6/bI	D	I		I6/bI		I		6		bI			M	False	False	(-3, -6, -7)	()	-7	-3					F
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	366	214	213	3451/4	3451/4	1.0	7/16	7/16	4/4	2	1	i6/bi	D	I		i6/bi		i		6		bi			m	False	False	(-10, -6, -7)	()	-7	-10					Fb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	370	216	215	869	869	5.0	0	0	4/4	2	1	I/VI|PAC}{	D	I		I/VI		I				VI	PAC	}{	M	False	False	(3, 7, 4)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	371	217	216	874	874	2.0	1/4	1/4	4/4	2	1	IM2/VI	D	I		IM2/VI		I	M	2		VI			MM7	False	False	(8, 3, 7, 4)	()	3	8					A#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	372	217	216	876	876	1.75	3/4	3/4	4/4	2	1	V2/II	D	I		V2/II		V		2		II			Mm7	False	False	(1, 3, 7, 4)	()	3	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	373	218	217	3511/4	3511/4	1.0	3/16	3/16	4/4	2	1	II6	D	I		II6		II		6					M	False	False	(6, 3, 2)	()	2	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	374	218	217	3515/4	3515/4	1.0	7/16	7/16	4/4	2	1	ii6	D	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					G
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	297	207	205	1215/2	1215/2	0.5	1/8	1/8	2/4	2	1	V2/IV	g	VI		V2/IV		V		2		IV			Mm7	True	False	(-2, 0, 4, 1)	()	0	-2					Db
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	298	207	205	608	608	0.5	1/4	1/4	2/4	2	1	IV6	g	VI		IV6		IV		6					M	True	False	(3, 0, -1)	()	-1	3					C
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	299	207	205	1217/2	1217/2	0.5	3/8	3/8	2/4	2	1	viio2	g	VI		viio2		vii	o	2					o7	True	False	(-4, 5, 2, -1)	()	5	-4					Cb
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	300	208	206	609	609	0.5	0	0	2/4	2	1	V(64)	g	VI		V(64)		V			64				M	True	False	(1, 0, 4)	()	1	1					Bb
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	301	208	206	1219/2	1219/2	0.5	1/8	1/8	2/4	2	1	V7(4)	g	VI		V7(4)		V		7	4				Mm7	True	False	(1, 0, 2, -1)	()	1	1					Bb
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	302	208	206	610	610	0.8333333333333712	1/4	1/4	2/4	2	1	V7(6)	g	VI		V7(6)		V		7	6				Mm7	True	False	(1, 5, 4, -1)	()	1	1					Bb
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	303	208	206	3665/6	3665/6	0.1666666666666287	11/24	11/24	2/4	2	1	V7	g	VI		V7		V		7					Mm7	True	False	(1, 5, 2, -1)	()	1	1					Bb
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	419	296	294	6307/8	6307/8	0.5	1/8	1/8	2/4	2	1	V43/iii	g	ii/VI		V43/iii		V		43		iii			Mm7	True	True	(-1, -4, -2, 2)	()	-2	-1					Bb
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	420	296	294	6311/8	6311/8	0.5	1/4	1/4	2/4	2	1	V43/bIII	g	ii/VI		V43/bIII		V		43		bIII			Mm7	True	True	(-8, -11, -9, -5)	()	-9	-8					Bbb
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	421	296	294	6315/8	6315/8	0.5	3/8	3/8	2/4	2	1	V43/ii	g	ii/VI		V43/ii		V		43		ii			Mm7	True	True	(4, 1, 3, 7)	()	3	4					A
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	422	297	295	6319/8	6319/8	0.5	0	0	2/4	2	1	V43/bII	g	ii/VI		V43/bII		V		43		bII			Mm7	True	True	(-3, -6, -4, 0)	()	-4	-3					Ab
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	423	297	295	6323/8	6323/8	0.5	1/8	1/8	2/4	2	1	V43	g	ii/VI		V43		V		43					Mm7	True	True	(2, -1, 1, 5)	()	1	2					G
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	474	320	318	6699/8	6699/8	0.5	3/8	3/8	2/4	2	1	#III64	g	ii/VI		#III64		#III		64					M	True	True	(5, 4, 8)	()	4	5					E
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	475	321	319	6703/8	6703/8	0.5	0	0	2/4	2	1	III64	g	ii/VI		III64		III		64					M	True	True	(-2, -3, 1)	()	-3	-2					Eb
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	476	321	319	6707/8	6707/8	0.5	1/8	1/8	2/4	2	1	#II64	g	ii/VI		#II64		#II		64					M	True	True	(10, 9, 13)	()	9	10					D#
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	477	321	319	6711/8	6711/8	0.5	1/4	1/4	2/4	2	1	II64	g	ii/VI		II64		II		64					M	True	True	(3, 2, 6)	()	2	3					D
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	478	321	319	6715/8	6715/8	0.5	3/8	3/8	2/4	2	1	#I64	g	ii/VI		#I64		#I		64					M	True	True	(8, 7, 11)	()	7	8					C#
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	485	324	322	6763/8	6763/8	0.5	3/8	3/8	2/4	2	1	#II64	g	ii/VI		#II64		#II		64					M	True	True	(10, 9, 13)	()	9	10					D#
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	486	325	323	6767/8	6767/8	0.5	0	0	2/4	2	1	II64	g	ii/VI		II64		II		64					M	True	True	(3, 2, 6)	()	2	3					D
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	487	325	323	6771/8	6771/8	0.5	1/8	1/8	2/4	2	1	#I64	g	ii/VI		#I64		#I		64					M	True	True	(8, 7, 11)	()	7	8					C#
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	488	325	323	6775/8	6775/8	0.5	1/4	1/4	2/4	2	1	I64	g	ii/VI		I64		I		64					M	True	True	(1, 0, 4)	()	0	1					C
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	503	330	328	6855/8	6855/8	0.5	1/4	1/4	2/4	2	1	#V64	g	ii/VI		#V64		#V		64					M	True	True	(9, 8, 12)	()	8	9					G#
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	504	330	328	6859/8	6859/8	0.5	3/8	3/8	2/4	2	1	VI64	g	ii/VI		VI64		VI		64					M	True	True	(-3, -4, 0)	()	-4	-3					Ab
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	505	331	329	6863/8	6863/8	0.5	0	0	2/4	2	1	#V64	g	ii/VI		#V64		#V		64					M	True	True	(9, 8, 12)	()	8	9					G#
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	506	331	329	6867/8	6867/8	0.5	1/8	1/8	2/4	2	1	V64	g	ii/VI		V64		V		64					M	True	True	(2, 1, 5)	()	1	2					G
liszt_pelerinage	162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana	507	331	329	6871/8	6871/8	0.5	1/4	1/4	2/4	2	1	#IV64	g	ii/VI		#IV64		#IV		64					M	True	True	(7, 6, 10)	()	6	7					F#
