quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
361/2	0.5	62	61	0	0	6/8	2	1	viio64/bVI		a	I		viio64/bVI	vii	o	64		bVI			o	1	0	-5, 1, -2		1	-5
181	0.5	62	61	1/8	1/8	6/8	2	1	V2/bVI		a	I		V2/bVI	V		2		bVI			Mm7	1	0	-5, -3, 1, -2		-3	-5
363/2	0.5	62	61	1/4	1/4	6/8	2	1	bII6/IV		a	I		bII6/IV	bII		6		IV			M	1	0	-2, -5, -6		-6	-2
182	0.5	62	61	3/8	3/8	6/8	2	1	ii%7/IV		a	I		ii%7/IV	ii	%	7		IV			%7	1	0	1, -2, -5, -1		1	1
365/2	0.5	62	61	1/2	1/2	6/8	2	1	V64(4)/IV		a	I		V64(4)/IV	V		64	4	IV			M	1	0	1, 0, -1		0	1
183	0.5	62	61	5/8	5/8	6/8	2	1	viio7/IV		a	I		viio7/IV	vii	o	7		IV			o7	1	0	4, 1, -2, -5		4	4
367/2	0.5	63	62	0	0	6/8	2	1	IV(4)		a	I		IV(4)	IV			4				M	1	0	-1, 5, 0		-1	-1
184	1.0	63	62	1/8	1/8	6/8	2	1	V7/bVII		a	I		V7/bVII	V		7		bVII			Mm7	1	0	-1, 3, 0, -3		-1	-1
185	0.5	63	62	3/8	3/8	6/8	2	1	V6(b6b2)/V		a	I		V6(b6b2)/V	V		6	b6b2	V			M	1	0	6, -2, -3		2	6
371/2	0.75	63	62	1/2	1/2	6/8	2	1	V6/V		a	I		V6/V	V		6		V			M	1	0	6, 3, 2		2	6
745/4	0.25	63	62	11/16	11/16	6/8	2	1	viio(b3)/V		a	I		viio(b3)/V	vii	o		b3	V			o	1	0	6, -4, 0		6	6
373/2	0.5	64	63	0	0	6/8	2	1	V[V(4)		a	I	V	V(4)	V			4				M	1	0	1, 0, 2		1	1
187	1.0	64	63	1/8	1/8	6/8	2	1	V		a	I	V	V	V							M	1	0	1, 5, 2		1	1
188	1.25	64	63	3/8	3/8	6/8	2	1	IV		a	I	V	IV	IV							M	1	0	-1, 3, 0		-1	-1
757/4	0.25	64	63	11/16	11/16	6/8	2	1	ii6		a	I	V	ii6	ii		6					m	1	0	-1, 3, 2		2	-1
379/2	0.5	65	64	0	0	6/8	2	1	V7(#4#2)		a	I	V	V7(#4#2)	V		7	#4#2				Mm7	1	0	1, 10, 7, -1		1	1
190	0.5	65	64	1/8	1/8	6/8	2	1	V7		a	I	V	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
381/2	0.5	65	64	1/4	1/4	6/8	2	1	V7(9)		a	I	V	V7(9)	V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
191	1.25	65	64	3/8	3/8	6/8	2	1	V		a	I	V	V	V							M	1	0	1, 5, 2		1	1
769/4	0.25	65	64	11/16	11/16	6/8	2	1	iii6		a	I	V	iii6	iii		6					m	1	0	1, 5, 4		4	1
385/2	0.5	66	65	0	0	6/8	2	1	V+		a	I	V	V+	V	+						+	1	0	1, 5, 9		1	1
193	0.5	66	65	1/8	1/8	6/8	2	1	I64		a	I	V	I64	I		64					M	1	0	1, 0, 4		0	1
387/2	0.5	66	65	1/4	1/4	6/8	2	1	V		a	I	V	V	V							M	1	0	1, 5, 2		1	1
194	1.25	66	65	3/8	3/8	6/8	2	1	vi		a	I	V	vi	vi							m	1	0	3, 0, 4		3	3
781/4	0.25	66	65	11/16	11/16	6/8	2	1	IV64		a	I	V	IV64	IV		64					M	1	0	0, -1, 3		-1	0
391/2	0.5	67	66	0	0	6/8	2	1	V(6)		a	I	V	V(6)	V			6				M	1	0	1, 5, 4		1	1
196	1.0	67	66	1/8	1/8	6/8	2	1	V7]		a	I	V	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
197	1.0	67	66	3/8	3/8	6/8	2	1	viio2		a	I		viio2	vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
198	0.5	67	66	5/8	5/8	6/8	2	1	ii43		a	I		ii43	ii		43					mm7	1	0	3, 0, 2, -1		2	3
397/2	0.5	68	67	0	0	6/8	2	1	V7(#4)		a	I		V7(#4)	V		7	#4				Mm7	1	0	1, 5, 7, -1		1	1
199	1.5	68	67	1/8	1/8	6/8	2	1	V7		a	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
401/2	0.75	68	67	1/2	1/2	6/8	2	1	V		a	I		V	V							M	1	0	1, 5, 2		1	1
805/4	0.25	68	67	11/16	11/16	6/8	2	1	IV6		a	I		IV6	IV		6					M	1	0	3, 0, -1		-1	3
403/2	0.5	69	68	0	0	6/8	2	1	V(6)		a	I		V(6)	V			6				M	1	0	1, 5, 4		1	1
202	1.0	69	68	1/8	1/8	6/8	2	1	V7		a	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
203	1.0	69	68	3/8	3/8	6/8	2	1	viio2		a	I		viio2	vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
204	0.5	69	68	5/8	5/8	6/8	2	1	ii43		a	I		ii43	ii		43					mm7	1	0	3, 0, 2, -1		2	3
409/2	0.5	70	69	0	0	6/8	2	1	V7(#4)		a	I		V7(#4)	V		7	#4				Mm7	1	0	1, 5, 7, -1		1	1
205	1.0	70	69	1/8	1/8	6/8	2	1	V7		a	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
206	0.5	70	69	3/8	3/8	6/8	2	1	V7(9)		a	I		V7(9)	V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
413/2	1.0	70	69	1/2	1/2	6/8	2	1	V7		a	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
415/2	0.5	71	70	0	0	6/8	2	1	V7(b94)		a	I		V7(b94)	V		7	b94				Mm7	1	0	1, 0, 2, -1	-4	1	1
208	1.0	71	70	1/8	1/8	6/8	2	1	V		a	I		V	V							M	1	0	1, 5, 2		1	1
209	1.0	71	70	3/8	3/8	6/8	2	1	i.V64(6b5)/VII		a	i		V64(6b5)/VII	V		64	6b5	VII			M	1	1	-7, 2, -1, 3		-1	-7
210	0.5	71	70	5/8	5/8	6/8	2	1	V43(b5)/VII		a	i		V43(b5)/VII	V		43	b5	VII			Mm7	1	1	-7, -3, -1, 3		-1	-7
421/2	0.5	72	71	0	0	6/8	2	1	V7(#11)/III		a	i		V7(#11)/III	V		7	#11	III			Mm7	1	1	-2, 2, -1, -4	4	-2	-2
211	1.0	72	71	1/8	1/8	6/8	2	1	V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
212	0.5	72	71	3/8	3/8	6/8	2	1	V7(9)/III		a	i		V7(9)/III	V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
425/2	0.5	72	71	1/2	1/2	6/8	2	1	V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
213	0.5	72	71	5/8	5/8	6/8	2	1	V7(9)/III		a	i		V7(9)/III	V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
427/2	0.5	73	72	0	0	6/8	2	1	V7(b94)/III		a	i		V7(b94)/III	V		7	b94	III			Mm7	1	1	-2, -3, -1, -4	-7	-2	-2
214	1.0	73	72	1/8	1/8	6/8	2	1	V/III		a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
215	0.5	73	72	3/8	3/8	6/8	2	1	III(964)		a	i		III(964)	III			964				M	1	1	-3, -4, 0	-1	-3	-3
431/2	0.5	73	72	1/2	1/2	6/8	2	1	III(4#2)		a	i		III(4#2)	III			4#2				M	1	1	-3, 6, -4, -2		-3	-3
216	0.5	73	72	5/8	5/8	6/8	2	1	III		a	i		III	III							M	1	1	-3, 1, -2		-3	-3
433/2	0.5	74	73	0	0	6/8	2	1	V7(#11)/V		a	i		V7(#11)/V	V		7	#11	V			Mm7	1	1	2, 6, 3, 0	8	2	2
217	1.0	74	73	1/8	1/8	6/8	2	1	V7/V		a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
218	1.0	74	73	3/8	3/8	6/8	2	1	V7(#9)		a	i		V7(#9)	V		7	#9				Mm7	1	1	1, 5, 2, -1	3	1	1
219	0.5	74	73	5/8	5/8	6/8	2	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
439/2	0.5	75	74	0	0	6/8	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
220	0.75	75	74	1/8	1/8	6/8	2	1	VI(4)		a	i		VI(4)	VI			4				M	1	1	-4, 2, -3		-4	-4
883/4	0.25	75	74	5/16	5/16	6/8	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
221	1.5	75	74	3/8	3/8	6/8	2	1	viio65/V		a	i		viio65/V	vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
445/2	1.5	76	75	0	0	6/8	2	1	III64		a	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
224	0.5	76	75	3/8	3/8	6/8	2	1	V43(42)/VII		a	i		V43(42)/VII	V		43	42	VII			Mm7	1	1	0, -3, 1, -2		-1	0
449/2	0.5	76	75	1/2	1/2	6/8	2	1	V43(4)/VII		a	i		V43(4)/VII	V		43	4	VII			Mm7	1	1	0, -3, -1, -2		-1	0
225	0.5	76	75	5/8	5/8	6/8	2	1	V43/VII		a	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
451/2	1.0	77	76	0	0	6/8	2	1	V7(9)/III		a	i		V7(9)/III	V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
453/2	0.5	77	76	1/4	1/4	6/8	2	1	iio6/III		a	i		iio6/III	ii	o	6		III			o	1	1	-4, -7, -1		-1	-4
227	1.0	77	76	3/8	3/8	6/8	2	1	#viio65/iv		a	i		#viio65/iv	#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
228	0.5	77	76	5/8	5/8	6/8	2	1	iv64/iv		a	i		iv64/iv	iv		64		iv			m	1	1	-1, -2, -5		-2	-1
457/2	1.0	78	77	0	0	6/8	2	1	iii7		a	i		iii7	iii		7					mm7	1	1	-3, -6, -2, -5		-3	-3
459/2	0.5	78	77	1/4	1/4	6/8	2	1	iii2		a	i		iii2	iii		2					mm7	1	1	-5, -3, -6, -2		-3	-5
230	1.5	78	77	3/8	3/8	6/8	2	1	viio7/bII		a	i		viio7/bII	vii	o	7		bII			o7	1	1	0, -3, -6, -9		0	0
463/2	1.0	79	78	0	0	6/8	2	1	ii%7/bII		a	i		ii%7/bII	ii	%	7		bII			%7	1	1	-3, -6, -9, -5		-3	-3
465/2	0.5	79	78	1/4	1/4	6/8	2	1	iio64/bII		a	i		iio64/bII	ii	o	64		bII			o	1	1	-9, -3, -6		-3	-9
233	1.0	79	78	3/8	3/8	6/8	2	1	V7/bII		a	i		V7/bII	V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
234	0.5	79	78	5/8	5/8	6/8	2	1	V7(b5)/bII		a	i		V7(b5)/bII	V		7	b5	bII			Mm7	1	1	-4, 0, -10, -6		-4	-4
469/2	1.0	80	79	0	0	6/8	2	1	viio6(2)/bII		a	i		viio6(2)/bII	vii	o	6	2	bII			o	1	1	-3, -6, -5		0	-3
471/2	0.375	80	79	1/4	1/4	6/8	2	1	V43(#7b52)/bII		a	i		V43(#7b52)/bII	V		43	#7b52	bII			Mm7	1	1	-10, -6, -2, 1, 0		-4	-10
1887/8	0.125	80	79	11/32	11/32	6/8	2	1	V43(b5)/bII		a	i		V43(b5)/bII	V		43	b5	bII			Mm7	1	1	-10, -6, -4, 0		-4	-10
236	1.5	80	79	3/8	3/8	6/8	2	1	V7/bV		a	i		V7/bV	V		7		bV			Mm7	1	1	-5, -1, -4, -7		-5	-5
475/2	1.0	81	80	0	0	6/8	2	1	ii%7/bV		a	i		ii%7/bV	ii	%	7		bV			%7	1	1	-4, -7, -10, -6		-4	-4
477/2	0.375	81	80	1/4	1/4	6/8	2	1	iio6(#7)/bV		a	i		iio6(#7)/bV	ii	o	6	#7	bV			o	1	1	-7, -10, 1		-4	-7
1911/8	0.125	81	80	11/32	11/32	6/8	2	1	iio6/bV		a	i		iio6/bV	ii	o	6		bV			o	1	1	-7, -10, -4		-4	-7
239	1.0	81	80	3/8	3/8	6/8	2	1	viio/bV		a	i		viio/bV	vii	o			bV			o	1	1	-1, -4, -7		-1	-1
240	0.375	81	80	5/8	5/8	6/8	2	1	V64(#9)		a	i		V64(#9)	V		64	#9				M	1	1	2, 1, 5	3	1	2
1923/8	0.125	81	80	23/32	23/32	6/8	2	1	V64		a	i		V64	V		64					M	1	1	2, 1, 5		1	2
481/2	1.0	82	81	0	0	6/8	2	1	ii%7/bV		a	i		ii%7/bV	ii	%	7		bV			%7	1	1	-4, -7, -10, -6		-4	-4
483/2	1.5	82	81	1/4	1/4	6/8	2	1	iio6/bV		a	i		iio6/bV	ii	o	6		bV			o	1	1	-7, -10, -4		-4	-7
243	0.5	82	81	5/8	5/8	6/8	2	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
487/2	1.0	83	82	0	0	6/8	2	1	ii%7/bV		a	i		ii%7/bV	ii	%	7		bV			%7	1	1	-4, -7, -10, -6		-4	-4
489/2	0.5	83	82	1/4	1/4	6/8	2	1	iio6/bV		a	i		iio6/bV	ii	o	6		bV			o	1	1	-7, -10, -4		-4	-7
245	1.0	83	82	3/8	3/8	6/8	2	1	V7(b9)/bV		a	i		V7(b9)/bV	V		7	b9	bV			Mm7	1	1	-5, -1, -4, -7	-10	-5	-5
246	0.5	83	82	5/8	5/8	6/8	2	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
493/2	1.5	84	83	0	0	6/8	2	1	ii%7/bV		a	i		ii%7/bV	ii	%	7		bV			%7	1	1	-4, -7, -10, -6		-4	-4
248	1.0	84	83	3/8	3/8	6/8	2	1	V64(#6b5)/V		a	i		V64(#6b5)/V	V		64	#6b5	V			M	1	1	-4, 2, 6	12	2	-4
249	0.5	84	83	5/8	5/8	6/8	2	1	V43(b5)/V		a	i		V43(b5)/V	V		43	b5	V			Mm7	1	1	-4, 0, 2, 6		2	-4
499/2	0.0	85	84	0	0	6/8	2	1	V7(#4)		a	i		V7(#4)	V		7	#4				Mm7	1	1	1, 5, 7, -1		1	1
499/2	0.0	85	84	0	0	6/8	2	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
499/2	0.0	85	84	0	0	6/8	2	1	V		a	i		V	V							M	1	1	1, 5, 2		1	1
499/2	3.5	85	84	0	0	6/8	2	1	V(b9)		a	i		V(b9)	V			b9				M	1	1	1, 5, 2	-11	1	1
253	2.0	86	85	1/8	1/8	6/8	2	1	V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
255	0.5	86	85	5/8	5/8	6/8	2	1	v6		a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
511/2	2.5	87	86	0	0	6/8	2	1	V64(6b5)/VII		a	i		V64(6b5)/VII	V		64	6b5	VII			M	1	1	-7, 2, -1, 3		-1	-7
258	0.5	87	86	5/8	5/8	6/8	2	1	V43(b5)/VII		a	i		V43(b5)/VII	V		43	b5	VII			Mm7	1	1	-7, -3, -1, 3		-1	-7
517/2	0.5	88	87	0	0	6/8	2	1	V7(#4)/III		a	i		V7(#4)/III	V		7	#4	III			Mm7	1	1	-2, 2, 4, -4		-2	-2
259	1.5	88	87	1/8	1/8	6/8	2	1	V7/III		a	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
521/2	0.75	88	87	1/2	1/2	6/8	2	1	VII		a	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
1045/4	0.75	88	87	11/16	11/16	6/8	2	1	VII(b2)		a	i		VII(b2)	VII			b2				M	1	1	-7, 2, -1		-2	-7
262	2.0	89	88	1/8	1/8	6/8	2	1	VII6		a	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
264	0.5	89	88	5/8	5/8	6/8	2	1	vii6		a	i		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
529/2	1.5	90	89	0	0	6/8	2	1	ii%7		a	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
266	1.5	90	89	3/8	3/8	6/8	2	1	V43(b5)		a	i		V43(b5)	V		43	b5				Mm7	1	1	-5, -1, 1, 5		1	-5
535/2	0.5	91	90	0	0	6/8	2	1	V7(#4)/iv		a	i		V7(#4)/iv	V		7	#4	iv			Mm7	1	1	0, 4, 6, -2		0	0
268	1.0	91	90	1/8	1/8	6/8	2	1	V7/iv		a	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
269	0.5	91	90	3/8	3/8	6/8	2	1	viio6(b3)/III		a	i		viio6(b3)/III	vii	o	6	b3	III			o	1	1	-8, -4, 2		2	-8
539/2	0.75	91	90	1/2	1/2	6/8	2	1	V43(b5)/III		a	i		V43(b5)/III	V		43	b5	III			Mm7	1	1	-8, -4, -2, 2		-2	-8
1081/4	0.25	91	90	11/16	11/16	6/8	2	1	vii%65(b3)/III		a	i		vii%65(b3)/III	vii	%	65	b3	III			%7	1	1	-8, -4, 0, 2		2	-8
541/2	0.5	92	91	0	0	6/8	2	1	V7(#4)/VI		a	i		V7(#4)/VI	V		7	#4	VI			Mm7	1	1	-3, 1, 3, -5		-3	-3
271	1.0	92	91	1/8	1/8	6/8	2	1	V7/VI		a	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
272	0.5	92	91	3/8	3/8	6/8	2	1	#viio6(b3)/iv		a	i		#viio6(b3)/iv	#vii	o	6	b3	iv			o	1	1	-6, -2, 4		4	-6
545/2	0.75	92	91	1/2	1/2	6/8	2	1	V43(b5)/iv		a	i		V43(b5)/iv	V		43	b5	iv			Mm7	1	1	-6, -2, 0, 4		0	-6
1093/4	0.25	92	91	11/16	11/16	6/8	2	1	#viio65(b3)/iv		a	i		#viio65(b3)/iv	#vii	o	65	b3	iv			o7	1	1	-6, -2, -5, 4		4	-6
547/2	0.5	93	92	0	0	6/8	2	1	V7(#4)/VII		a	i		V7(#4)/VII	V		7	#4	VII			Mm7	1	1	-1, 3, 5, -3		-1	-1
274	1.0	93	92	1/8	1/8	6/8	2	1	V7/VII		a	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
275	0.5	93	92	3/8	3/8	6/8	2	1	iv6		a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
551/2	0.75	93	92	1/2	1/2	6/8	2	1	ii%43		a	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
1105/4	0.25	93	92	11/16	11/16	6/8	2	1	iv65		a	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
553/2	1.5	94	93	0	0	6/8	2	1	V7(9)/V		a	i		V7(9)/V	V		7	9	V			Mm7	1	1	2, 6, 3, 0	4	2	2
278	1.5	94	93	3/8	3/8	6/8	2	1	V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
559/2	1.5	95	94	0	0	6/8	2	1	VI(11)		a	i		VI(11)	VI			11				M	1	1	-4, 0, -3	2	-4	-4
281	1.5	95	94	3/8	3/8	6/8	2	1	VI		a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
565/2	1.0	96	95	0	0	6/8	2	1	iii.iv		a	iii		iv	iv							m	1	1	-1, -4, 0		-1	-1
567/2	0.5	96	95	1/4	1/4	6/8	2	1	iio6		a	iii		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
284	0.5	96	95	3/8	3/8	6/8	2	1	ii%65		a	iii		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
569/2	1.0	96	95	1/2	1/2	6/8	2	1	iio6		a	iii		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
571/2	0.5	97	96	0	0	6/8	2	1	#viio43(#4)		a	iii		#viio43(#4)	#vii	o	43	#4				o7	1	1	4, -4, 5, 2		5	4
286	2.5	97	96	1/8	1/8	6/8	2	1	#viio43		a	iii		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
577/2	1.5	98	97	0	0	6/8	2	1	v%43		a	iii		v%43	v	%	43					%7	1	1	-5, -1, 1, -2		1	-5
290	0.5	98	97	3/8	3/8	6/8	2	1	vii6		a	iii		vii6	vii		6					m	1	1	-5, -1, -2		-2	-5
581/2	1.0	98	97	1/2	1/2	6/8	2	1	v%43		a	iii		v%43	v	%	43					%7	1	1	-5, -1, 1, -2		1	-5
583/2	0.5	99	98	0	0	6/8	2	1	#vii%65		a	iii		#vii%65	#vii	%	65					%7	1	1	2, -1, 3, 5		5	2
292	1.0	99	98	1/8	1/8	6/8	2	1	V43		a	iii		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
293	0.5	99	98	3/8	3/8	6/8	2	1	V43(b5)		a	iii		V43(b5)	V		43	b5				Mm7	1	1	-5, -1, 1, 5		1	-5
587/2	0.5	99	98	1/2	1/2	6/8	2	1	#vii%65(b3)		a	iii		#vii%65(b3)	#vii	%	65	b3				%7	1	1	-5, -1, 3, 5		5	-5
294	0.5	99	98	5/8	5/8	6/8	2	1	#viio2/iv		a	iii		#viio2/iv	#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
589/2	0.5	100	99	0	0	6/8	2	1	#vi%7		a	iii		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
295	1.0	100	99	1/8	1/8	6/8	2	1	#vio		a	iii		#vio	#vi	o						o	1	1	3, 0, -3		3	3
296	1.5	100	99	3/8	3/8	6/8	2	1	viio65(b3)/V		a	iii		viio65(b3)/V	vii	o	65	b3	V			o7	1	1	-4, 0, -3, 6		6	-4
595/2	1.0	101	100	0	0	6/8	2	1	V7(94)		a	iii		V7(94)	V		7	94				Mm7	1	1	1, 0, 2, -1	-4	1	1
597/2	0.5	101	100	1/4	1/4	6/8	2	1	V7(9)		a	iii		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
299	0.0	101	100	3/8	3/8	6/8	2	1	V		a	iii		V	V							M	1	1	1, 5, 2		1	1
299	1.5	101	100	3/8	3/8	6/8	2	1	V(9)		a	iii		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
601/2	3.0	102	101	0	0	6/8	2	1	V7		a	iii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
607/2	2.5	103	102	0	0	6/8	2	1	#viio43(4)		a	iii		#viio43(4)	#vii	o	43	4				o7	1	1	-1, -4, 5, -3		5	-1
306	0.5	103	102	5/8	5/8	6/8	2	1	#vii%43(4)		a	iii		#vii%43(4)	#vii	%	43	4				%7	1	1	-1, 3, 5, -3		5	-1
613/2	0.5	104	103	0	0	6/8	2	1	#viio43(#7)		a	iii		#viio43(#7)	#vii	o	43	#7				o7	1	1	-1, -4, 3, 2		5	-1
307	1.0	104	103	1/8	1/8	6/8	2	1	#viio43		a	iii		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
308	1.5	104	103	3/8	3/8	6/8	2	1	V		a	iii		V	V							M	1	1	1, 5, 2		1	1
619/2	1.0	105	104	0	0	6/8	2	1	V(9)		a	iii		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
621/2	2.0	105	104	1/4	1/4	6/8	2	1	V		a	iii		V	V							M	1	1	1, 5, 2		1	1
625/2	2.5	106	105	0	0	6/8	2	1	V64(6b5)/V		a	iii		V64(6b5)/V	V		64	6b5	V			M	1	1	-4, 5, 2, 6		2	-4
315	0.5	106	105	5/8	5/8	6/8	2	1	V43(b5)/V		a	iii		V43(b5)/V	V		43	b5	V			Mm7	1	1	-4, 0, 2, 6		2	-4
631/2	0.5	107	106	0	0	6/8	2	1	V7(#4)		a	iii		V7(#4)	V		7	#4				Mm7	1	1	1, 5, 7, -1		1	1
316	1.0	107	106	1/8	1/8	6/8	2	1	V7		a	iii		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
317	1.5	107	106	3/8	3/8	6/8	2	1	iv6		a	iii		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
637/2	1.5	108	107	0	0	6/8	2	1	V		a	iii		V	V							M	1	1	1, 5, 2		1	1
320	1.5	108	107	3/8	3/8	6/8	2	1	i6		a	iii		i6	i		6					m	1	1	-3, 1, 0		0	-3
643/2	2.5	109	108	0	0	6/8	2	1	#viio		a	iii		#viio	#vii	o						o	1	1	5, 2, -1		5	5
324	0.5	109	108	5/8	5/8	6/8	2	1	iv		a	iii		iv	iv							m	1	1	-1, -4, 0		-1	-1
649/2	3.0	110	109	0	0	6/8	2	1	iv6		a	iii		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
655/2	6.0	111	110	0	0	6/8	2	1	V\\		a	iii		V	V						\\	M	1	1	1, 5, 2		1	1
