corpus	piece	i	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	alt_label	volta	pedalend	placement	bass_name
grieg_lyric_pieces	op54n04	16	7	7	27	27	4.5	0	0	9/8	2	1	vii%43/IV	C	I		vii%43/IV		vii	%	43		IV			%7	False	False	(-2, 2, 4, 1)	()	4	-2					Bb
grieg_lyric_pieces	op54n04	17	8	8	63/2	63/2	1.5	0	0	9/8	2	1	V.ii%7(9)	C	V		ii%7(9)		ii	%	7	9				%7	False	False	(2, -1, -4, 0)	(4,)	2	2					A
grieg_lyric_pieces	op54n04	18	8	8	33	33	1.5	3/8	3/8	9/8	2	1	ii%7	C	V		ii%7		ii	%	7					%7	False	False	(2, -1, -4, 0)	()	2	2					A
grieg_lyric_pieces	op54n04	19	8	8	69/2	69/2	1.5	3/4	3/4	9/8	2	1	Ger6/IV	C	V		Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	False	False	(-5, -1, -4, 5)	()	5	-5					Ab
grieg_lyric_pieces	op54n04	52	38	38	291/2	291/2	4.5	0	0	9/8	2	1	vii%43/V	C	I		vii%43/V		vii	%	43		V			%7	False	False	(0, 4, 6, 3)	()	6	0					C
grieg_lyric_pieces	op54n04	53	39	39	150	150	1.5	0	0	9/8	2	1	vii%7(#9)	C	I		vii%7(#9)		vii	%	7	#9				%7	False	False	(5, 2, -1, 3)	(7,)	5	5					B
grieg_lyric_pieces	op54n04	54	39	39	303/2	303/2	1.5	3/8	3/8	9/8	2	1	vii%7	C	I		vii%7		vii	%	7					%7	False	False	(5, 2, -1, 3)	()	5	5					B
grieg_lyric_pieces	op54n04	55	39	39	153	153	1.5	3/4	3/4	9/8	2	1	viio7	C	I		viio7		vii	o	7					o7	False	False	(5, 2, -1, -4)	()	5	5					B
grieg_lyric_pieces	op54n04	56	40	40	309/2	309/2	4.5	0	0	9/8	2	1	vii%43/IV	C	I		vii%43/IV		vii	%	43		IV			%7	False	False	(-2, 2, 4, 1)	()	4	-2					Bb
grieg_lyric_pieces	op54n04	57	41	41	159	159	1.5	0	0	9/8	2	1	V.ii%7(9)	C	V		ii%7(9)		ii	%	7	9				%7	False	False	(2, -1, -4, 0)	(4,)	2	2					A
grieg_lyric_pieces	op54n04	58	41	41	321/2	321/2	1.5	3/8	3/8	9/8	2	1	ii%7	C	V		ii%7		ii	%	7					%7	False	False	(2, -1, -4, 0)	()	2	2					A
grieg_lyric_pieces	op54n04	59	41	41	162	162	1.5	3/4	3/4	9/8	2	1	Ger6/IV	C	V		Ger6/IV	Ger	vii	o	65	b3	V/IV			Ger	False	False	(-5, -1, -4, 5)	()	5	-5					Ab
grieg_lyric_pieces	op54n04	66	47	47	186	186	4.5	0	0	9/8	2	1	V7	C	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					G
grieg_lyric_pieces	op54n04	67	48	48	381/2	381/2	1.5	0	0	9/8	2	1	V43(9)/IV	C	I		V43(9)/IV		V		43	9	IV			Mm7	False	False	(1, -2, 0, 4)	(2,)	0	1					G
grieg_lyric_pieces	op54n04	68	48	48	192	192	1.5	3/8	3/8	9/8	2	1	V43/IV	C	I		V43/IV		V		43		IV			Mm7	False	False	(1, -2, 0, 4)	()	0	1					G
grieg_lyric_pieces	op54n04	69	48	48	387/2	387/2	1.5	3/4	3/4	9/8	2	1	V43(b5)/IV	C	I		V43(b5)/IV		V		43	b5	IV			Mm7	False	False	(-6, -2, 0, 4)	()	0	-6	Fr6/bVII				Gb
grieg_lyric_pieces	op54n04	70	49	49	195	195	4.5	0	0	9/8	2	1	V7/bVII	C	I		V7/bVII		V		7		bVII			Mm7	False	False	(-1, 3, 0, -3)	()	-1	-1					F
grieg_lyric_pieces	op54n04	71	50	50	399/2	399/2	1.5	0	0	9/8	2	1	V43(9)/bIII	C	I		V43(9)/bIII		V		43	9	bIII			Mm7	False	False	(-1, -4, -2, 2)	(0,)	-2	-1					F
grieg_lyric_pieces	op54n04	72	50	50	201	201	1.5	3/8	3/8	9/8	2	1	V43/bIII	C	I		V43/bIII		V		43		bIII			Mm7	False	False	(-1, -4, -2, 2)	()	-2	-1					F
grieg_lyric_pieces	op54n04	73	50	50	405/2	405/2	1.5	3/4	3/4	9/8	2	1	V43(b5)/bIII	C	I		V43(b5)/bIII		V		43	b5	bIII			Mm7	False	False	(-8, -4, -2, 2)	()	-2	-8	Fr6/bVI				Fb
grieg_lyric_pieces	op54n04	74	51	51	204	204	3.0	0	0	9/8	2	1	V7/bVI	C	I		V7/bVI		V		7		bVI			Mm7	False	False	(-3, 1, -2, -5)	()	-3	-3	Ger6/V				Eb
grieg_lyric_pieces	op54n04	75	51	51	207	207	1.5	3/4	3/4	9/8	2	1	V7/V	C	I		V7/V		V		7		V			Mm7	False	False	(2, 6, 3, 0)	()	2	2	Ger6/bV				D
grieg_lyric_pieces	op54n04	76	52	52	417/2	417/2	3.0	0	0	9/8	2	1	V7/bV	C	I		V7/bV		V		7		bV			Mm7	False	False	(-5, -1, -4, -7)	()	-5	-5	Ger6/IV				Db
grieg_lyric_pieces	op54n04	77	52	52	423/2	423/2	1.5	3/4	3/4	9/8	2	1	V7/IV	C	I		V7/IV		V		7		IV			Mm7	False	False	(0, 4, 1, -2)	()	0	0	Ger6/III				C
grieg_lyric_pieces	op54n04	78	53	53	213	213	1.5	0	0	9/8	2	1	V7/III	C	I		V7/III		V		7		III			Mm7	False	False	(5, 9, 6, 3)	()	5	5	Ger6/bIII				B
grieg_lyric_pieces	op54n04	79	53	53	429/2	429/2	1.5	3/8	3/8	9/8	2	1	V7/bIII	C	I		V7/bIII		V		7		bIII			Mm7	False	False	(-2, 2, -1, -4)	()	-2	-2	Ger6/II				Bb
grieg_lyric_pieces	op54n04	80	53	53	216	216	1.5	3/4	3/4	9/8	2	1	V7/II	C	I		V7/II		V		7		II			Mm7	False	False	(3, 7, 4, 1)	()	3	3	Ger6/bII				A
grieg_lyric_pieces	op54n04	81	54	54	435/2	435/2	1.5	0	0	9/8	2	1	V7/bII	C	I		V7/bII		V		7		bII			Mm7	False	False	(-4, 0, -3, -6)	()	-4	-4	Ger6				Ab
grieg_lyric_pieces	op54n04	82	54	54	219	219	3.5	3/8	3/8	9/8	2	1	V7|HC}	C	I		V7		V		7			HC	}	Mm7	False	False	(1, 5, 2, -1)	()	1	1					G
grieg_lyric_pieces	op57n01	163	81	77	231	231	1.0	1/2	1/2	3/4	2	1	V2/IV	d	I		V2/IV		V		2		IV			Mm7	True	False	(-2, 0, 4, 1)	()	0	-2					C
grieg_lyric_pieces	op57n01	164	82	78	232	232	1.0	0	0	3/4	2	1	vii%65/V	d	I		vii%65/V		vii	%	65		V			%7	True	False	(3, 0, 4, 6)	()	6	3	V43(2)/V				B
grieg_lyric_pieces	op57n01	165	82	78	233	233	1.0	1/4	1/4	3/4	2	1	V43/V	d	I		V43/V		V		43		V			Mm7	True	False	(3, 0, 2, 6)	()	2	3					B
grieg_lyric_pieces	op57n01	166	82	78	234	234	1.0	1/2	1/2	3/4	2	1	ii%43	d	I		ii%43		ii	%	43					%7	True	False	(-4, 0, 2, -1)	()	2	-4					Bb
grieg_lyric_pieces	op57n01	167	83	79	235	235	1.0	0	0	3/4	2	1	I64(9)	d	I		I64(9)		I		64	9				M	True	False	(1, 0, 4)	(2,)	0	1					A
grieg_lyric_pieces	op57n01	168	83	79	236	236	1.0	1/4	1/4	3/4	2	1	I64	d	I		I64		I		64					M	True	False	(1, 0, 4)	()	0	1					A
grieg_lyric_pieces	op57n01	169	83	79	237	237	1.0	1/2	1/2	3/4	2	1	vii%7/V	d	I		vii%7/V		vii	%	7		V			%7	True	False	(6, 3, 0, 4)	()	6	6					G#
grieg_lyric_pieces	op57n01	205	99	95	285	285	1.0	1/2	1/2	3/4	2	1	V2/IV	d	I		V2/IV		V		2		IV			Mm7	True	False	(-2, 0, 4, 1)	()	0	-2					C
grieg_lyric_pieces	op57n01	206	100	96	286	286	1.0	0	0	3/4	2	1	vii%65/V	d	I		vii%65/V		vii	%	65		V			%7	True	False	(3, 0, 4, 6)	()	6	3	V43(2)/V				B
grieg_lyric_pieces	op57n01	207	100	96	287	287	1.0	1/4	1/4	3/4	2	1	V43/V	d	I		V43/V		V		43		V			Mm7	True	False	(3, 0, 2, 6)	()	2	3					B
grieg_lyric_pieces	op57n01	208	100	96	288	288	1.0	1/2	1/2	3/4	2	1	ii%43	d	I		ii%43		ii	%	43					%7	True	False	(-4, 0, 2, -1)	()	2	-4					Bb
grieg_lyric_pieces	op57n01	209	101	97	289	289	1.0	0	0	3/4	2	1	I64(9)	d	I		I64(9)		I		64	9				M	True	False	(1, 0, 4)	(2,)	0	1					A
grieg_lyric_pieces	op57n01	210	101	97	290	290	1.0	1/4	1/4	3/4	2	1	I64	d	I		I64		I		64					M	True	False	(1, 0, 4)	()	0	1					A
grieg_lyric_pieces	op57n01	211	101	97	291	291	1.0	1/2	1/2	3/4	2	1	vii%7/V	d	I		vii%7/V		vii	%	7		V			%7	True	False	(6, 3, 0, 4)	()	6	6					G#
grieg_lyric_pieces	op57n03	71	27	27	165/2	165/2	1.5	3/8	3/8	6/8	2	1	vii%43/#VI	a	i		vii%43/#VI		vii	%	43		#VI			%7	True	True	(2, 6, 8, 5)	()	8	2	vii%43/IV/#iii				B
grieg_lyric_pieces	op57n03	72	28	28	84	84	1.5	0	0	6/8	2	1	#VI+6	a	i		#VI+6		#VI	+	6					+	True	True	(7, 11, 3)	()	3	7	IV+6/#iii				A#
grieg_lyric_pieces	op57n03	73	28	28	171/2	171/2	1.5	3/8	3/8	6/8	2	1	Fr6/#iii	a	i		Fr6/#iii	Fr	V		43	b5	V/#iii			Fr	True	True	(0, 4, 6, 10)	()	6	0					A
grieg_lyric_pieces	op57n03	74	29	29	87	87	1.5	0	0	6/8	2	1	#iii64	a	i		#iii64		#iii		64					m	True	True	(5, 4, 1)	()	4	5					G#
grieg_lyric_pieces	op57n03	75	29	29	177/2	177/2	1.5	3/8	3/8	6/8	2	1	V2(6)/iv	a	i		V2(6)/iv		V		2	6	iv			Mm7	True	True	(-2, 0, 4, -4)	()	0	-2	Ger2(6)/ii				G
grieg_lyric_pieces	op57n03	76	30	30	90	90	1.5	0	0	6/8	2	1	V7(b5)/ii	a	i		V7(b5)/ii		V		7	b5	ii			Mm7	True	True	(3, 7, -3, 1)	()	3	3	Fr6/bII				F#
grieg_lyric_pieces	op57n03	77	30	30	183/2	183/2	1.5	3/8	3/8	6/8	2	1	Fr6	a	i		Fr6	Fr	V		43	b5	V			Fr	True	True	(-4, 0, 2, 6)	()	2	-4					F
grieg_lyric_pieces	op57n03	78	31	31	93	93	1.0	0	0	6/8	2	1	V7(6)}{	a	i		V7(6)		V		7	6			}{	Mm7	True	True	(1, 5, -3, -1)	()	1	1					E
grieg_lyric_pieces	op57n03	79	31	31	94	94	0.5	1/4	1/4	6/8	2	1	V7	a	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					E
grieg_lyric_pieces	op57n03	148	56	56	345/2	345/2	1.5	3/8	3/8	6/8	2	1	vii%43/#VI	a	i		vii%43/#VI		vii	%	43		#VI			%7	True	True	(2, 6, 8, 5)	()	8	2	vii%43/IV/#iii				B
grieg_lyric_pieces	op57n03	149	57	57	174	174	1.5	0	0	6/8	2	1	#VI+6	a	i		#VI+6		#VI	+	6					+	True	True	(7, 11, 3)	()	3	7	IV+6/#iii				A#
grieg_lyric_pieces	op57n03	150	57	57	351/2	351/2	1.5	3/8	3/8	6/8	2	1	Fr6/#iii	a	i		Fr6/#iii	Fr	V		43	b5	V/#iii			Fr	True	True	(0, 4, 6, 10)	()	6	0					A
grieg_lyric_pieces	op57n03	151	58	58	177	177	1.5	0	0	6/8	2	1	#iii64	a	i		#iii64		#iii		64					m	True	True	(5, 4, 1)	()	4	5					G#
grieg_lyric_pieces	op57n03	152	58	58	357/2	357/2	1.5	3/8	3/8	6/8	2	1	V2(6)/iv	a	i		V2(6)/iv		V		2	6	iv			Mm7	True	True	(-2, 0, 4, -4)	()	0	-2	Ger2(6)/ii				G
grieg_lyric_pieces	op57n03	153	59	59	180	180	1.5	0	0	6/8	2	1	V7(b5)/ii	a	i		V7(b5)/ii		V		7	b5	ii			Mm7	True	True	(3, 7, -3, 1)	()	3	3	Fr6/bII				F#
grieg_lyric_pieces	op57n03	154	59	59	363/2	363/2	1.5	3/8	3/8	6/8	2	1	Fr6	a	i		Fr6	Fr	V		43	b5	V			Fr	True	True	(-4, 0, 2, 6)	()	2	-4					F
grieg_lyric_pieces	op57n03	155	60	60	183	183	1.0	0	0	6/8	2	1	V7(6)}{	a	i		V7(6)		V		7	6			}{	Mm7	True	True	(1, 5, -3, -1)	()	1	1					E
grieg_lyric_pieces	op57n03	156	60	60	184	184	0.5	1/4	1/4	6/8	2	1	V7	a	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1					E
grieg_lyric_pieces	op57n05	154	137	137	409	409	2.0	1/4	1/4	3/4	2	1	V2/IV{	C	I		V2/IV		V		2		IV		{	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2					Bb
grieg_lyric_pieces	op57n05	155	138	138	411	411	2.0	0	0	3/4	2	1	viio65(2)/V	C	I		viio65(2)/V		vii	o	65	2	V			o7	False	False	(3, 0, -3, 1)	()	6	3					A
grieg_lyric_pieces	op57n05	156	138	138	413	413	1.0	1/2	1/2	3/4	2	1	viio65/V	C	I		viio65/V		vii	o	65		V			o7	False	False	(3, 0, -3, 6)	()	6	3					A
grieg_lyric_pieces	op57n05	157	139	139	414	414	2.0	0	0	3/4	2	1	ii%43(4)	C	I		ii%43(4)		ii	%	43	4				%7	False	False	(-4, 0, 2, 1)	()	2	-4	vii%43(4)/bIII				Ab
grieg_lyric_pieces	op57n05	158	139	139	416	416	1.0	1/2	1/2	3/4	2	1	ii%43	C	I		ii%43		ii	%	43					%7	False	False	(-4, 0, 2, -1)	()	2	-4	vii%43/bIII				Ab
grieg_lyric_pieces	op57n05	159	140	140	417	417	2.0	0	0	3/4	2	1	V43(4)/IV	C	I		V43(4)/IV		V		43	4	IV			Mm7	False	False	(1, -2, 0, -1)	()	0	1					G
grieg_lyric_pieces	op57n05	160	140	140	419	419	1.0	1/2	1/2	3/4	2	1	V43/IV	C	I		V43/IV		V		43		IV			Mm7	False	False	(1, -2, 0, 4)	()	0	1					G
grieg_lyric_pieces	op57n05	161	141	141	420	420	3.0	0	0	3/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					F#
grieg_lyric_pieces	op57n05	168	145	145	432	432	3.0	0	0	3/4	2	1	V2/IV	C	I		V2/IV		V		2		IV			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2					Bb
grieg_lyric_pieces	op57n05	169	146	146	435	435	2.0	0	0	3/4	2	1	viio65(2)/V	C	I		viio65(2)/V		vii	o	65	2	V			o7	False	False	(3, 0, -3, 1)	()	6	3					A
grieg_lyric_pieces	op57n05	170	146	146	437	437	1.0	1/2	1/2	3/4	2	1	viio65/V	C	I		viio65/V		vii	o	65		V			o7	False	False	(3, 0, -3, 6)	()	6	3					A
grieg_lyric_pieces	op57n05	171	147	147	438	438	2.0	0	0	3/4	2	1	ii%43(4)	C	I		ii%43(4)		ii	%	43	4				%7	False	False	(-4, 0, 2, 1)	()	2	-4	vii%43(4)/bIII				Ab
grieg_lyric_pieces	op57n05	172	147	147	440	440	1.0	1/2	1/2	3/4	2	1	ii%43	C	I		ii%43		ii	%	43					%7	False	False	(-4, 0, 2, -1)	()	2	-4	vii%43/bIII				Ab
grieg_lyric_pieces	op57n05	173	148	148	441	441	2.0	0	0	3/4	2	1	V43(4)/IV	C	I		V43(4)/IV		V		43	4	IV			Mm7	False	False	(1, -2, 0, -1)	()	0	1					G
grieg_lyric_pieces	op57n05	174	148	148	443	443	1.0	1/2	1/2	3/4	2	1	V43/IV	C	I		V43/IV		V		43		IV			Mm7	False	False	(1, -2, 0, 4)	()	0	1					G
grieg_lyric_pieces	op57n05	175	149	149	444	444	3.0	0	0	3/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					F#
grieg_lyric_pieces	op57n05	178	151	151	450	450	2.0	0	0	3/4	2	1	I6	C	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					E
grieg_lyric_pieces	op57n05	179	151	151	452	452	1.0	1/2	1/2	3/4	2	1	viio2(94)/V	C	I		viio2(94)/V		vii	o	2	94	V			o7	False	False	(-3, 6, 5, 0)	(1,)	6	-3					Eb
grieg_lyric_pieces	op57n05	180	152	152	453	453	2.0	0	0	3/4	2	1	V43	C	I		V43		V		43					Mm7	False	False	(2, -1, 1, 5)	()	1	2					D
grieg_lyric_pieces	op57n05	181	152	152	455	455	1.0	1/2	1/2	3/4	2	1	V43(b5)	C	I		V43(b5)		V		43	b5				Mm7	False	False	(-5, -1, 1, 5)	()	1	-5	Fr6/IV				Db
grieg_lyric_pieces	op57n05	182	153	153	456	456	2.0	0	0	3/4	2	1	I	C	I		I		I							M	False	False	(0, 4, 1)	()	0	0					C
grieg_lyric_pieces	op62n01	39	40	39	123	123	2.0	3/16	3/16	4/4	2	1	iv2	b	i		iv2		iv		2					mm7	True	True	(-3, -1, -4, 0)	()	-1	-3					D
grieg_lyric_pieces	op62n01	40	40	39	125	125	4.25	11/16	11/16	4/4	2	1	#viio65	b	i		#viio65		#vii	o	65					o7	True	True	(2, -1, -4, 5)	()	5	2					C#
grieg_lyric_pieces	op62n01	41	42	41	517/4	517/4	6.0	1/4	1/4	3/4	2	1	Ger6/iv	b	i		Ger6/iv	Ger	vii	o	65	b3	V/iv			Ger	True	True	(-5, -1, -4, 5)	()	5	-5					C
grieg_lyric_pieces	op62n01	42	44	43	541/4	541/4	5.0	1/4	1/4	3/4	2	1	iv43	b	i		iv43		iv		43					mm7	True	True	(0, -3, -1, -4)	()	-1	0					B
grieg_lyric_pieces	op62n01	43	46	45	561/4	561/4	3.0	0	0	3/4	2	1	#viio7}{	b	i		#viio7		#vii	o	7				}{	o7	True	True	(5, 2, -1, -4)	()	5	5					A#
grieg_lyric_pieces	op62n02	66	30	29	113	113	4.0	0	0	4/4	2	1	bVIM65/V	G	I	V	bVIM65/V		bVI	M	65		V			MM7	False	False	(1, -2, 2, -3)	()	-3	1					D
grieg_lyric_pieces	op62n02	67	31	30	117	117	4.0	0	0	4/4	2	1	ii%65/V/V	G	I	V	ii%65/V/V		ii	%	65		V/V			%7	False	False	(1, -2, 2, 4)	()	4	1					D
grieg_lyric_pieces	op62n02	68	32	31	121	121	4.0	0	0	4/4	2	1	ii%7/IV]	G	I	V	ii%7/IV		ii	%	7		IV			%7	False	False	(1, -2, -5, -1)	()	1	1	vii%7/V/bII]				D
grieg_lyric_pieces	op62n02	69	33	32	125	125	4.0	0	0	4/4	2	1	IV/bII	G	I		IV/bII		IV				bII			M	False	False	(-6, -2, -5)	()	-6	-6					Db
grieg_lyric_pieces	op62n02	70	34	33	129	129	4.0	0	0	4/4	2	1	vii%2/V/bII	G	I		vii%2/V/bII		vii	%	2		V/bII			%7	False	False	(-1, 1, -2, -5)	()	1	-1					C
grieg_lyric_pieces	op62n02	71	35	34	133	133	4.0	0	0	4/4	2	1	ii%43/V/bII	G	I		ii%43/V/bII		ii	%	43		V/bII			%7	False	False	(-8, -4, -2, -5)	()	-2	-8					Cb
grieg_lyric_pieces	op62n02	72	36	35	137	137	4.0	0	0	4/4	2	1	Fr6/V	G	I		Fr6/V	Fr	V		43	b5	V/V			Fr	False	False	(-3, 1, 3, 7)	()	3	-3					Bb
grieg_lyric_pieces	op62n02	73	37	36	141	141	2.0	0	0	4/4	2	1	V7/V	G	I		V7/V		V		7		V			Mm7	False	False	(2, 6, 3, 0)	()	2	2					A
grieg_lyric_pieces	op62n02	112	55	54	213	213	4.0	0	0	4/4	2	1	bVIM65/V	G	I	V	bVIM65/V		bVI	M	65		V			MM7	False	False	(1, -2, 2, -3)	()	-3	1					D
grieg_lyric_pieces	op62n02	113	56	55	217	217	4.0	0	0	4/4	2	1	ii%65/V/V	G	I	V	ii%65/V/V		ii	%	65		V/V			%7	False	False	(1, -2, 2, 4)	()	4	1					D
grieg_lyric_pieces	op62n02	114	57	56	221	221	4.0	0	0	4/4	2	1	ii%7/IV]	G	I	V	ii%7/IV		ii	%	7		IV			%7	False	False	(1, -2, -5, -1)	()	1	1	vii%7/V/bII]				D
grieg_lyric_pieces	op62n02	115	58	57	225	225	4.0	0	0	4/4	2	1	IV/bII	G	I		IV/bII		IV				bII			M	False	False	(-6, -2, -5)	()	-6	-6					Db
grieg_lyric_pieces	op62n02	116	59	58	229	229	4.0	0	0	4/4	2	1	vii%2/V/bII	G	I		vii%2/V/bII		vii	%	2		V/bII			%7	False	False	(-1, 1, -2, -5)	()	1	-1					C
grieg_lyric_pieces	op62n02	117	60	59	233	233	4.0	0	0	4/4	2	1	ii%43/V/bII	G	I		ii%43/V/bII		ii	%	43		V/bII			%7	False	False	(-8, -4, -2, -5)	()	-2	-8					Cb
grieg_lyric_pieces	op62n02	118	61	60	237	237	4.0	0	0	4/4	2	1	Fr6/V	G	I		Fr6/V	Fr	V		43	b5	V/V			Fr	False	False	(-3, 1, 3, 7)	()	3	-3					Bb
grieg_lyric_pieces	op62n02	119	62	61	241	241	2.0	0	0	4/4	2	1	V7/V	G	I		V7/V		V		7		V			Mm7	False	False	(2, 6, 3, 0)	()	2	2					A
grieg_lyric_pieces	op62n04	24	23	23	66	66	3.0	0	0	3/4	2	1	V+2/bII/iii	b	i		V+2/bII/iii		V	+	2		bII/iii			+7	True	True	(-9, -7, -3, 1)	()	-7	-9					Ab
grieg_lyric_pieces	op62n04	25	24	24	69	69	3.0	0	0	3/4	2	1	bII6/iii	b	i		bII6/iii		bII		6		iii			M	True	True	(-4, -7, -8)	()	-8	-4					G
grieg_lyric_pieces	op62n04	26	25	25	72	72	1.0	0	0	3/4	2	1	V7	b	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1	Ger6/#vii				F#
grieg_lyric_pieces	op62n04	27	25	25	73	73	1.0	1/4	1/4	3/4	2	1	i64(7)/#vii	b	i		i64(7)/#vii		i		64	7	#vii			m	True	True	(6, 3, 2)	()	5	6	ii43/#VI				E#
grieg_lyric_pieces	op62n04	28	25	25	74	74	1.0	1/2	1/2	3/4	2	1	viio2/#VI	b	i		viio2/#VI		vii	o	2		#VI			o7	True	True	(-1, 8, 5, 2)	()	8	-1					E
grieg_lyric_pieces	op62n04	29	26	26	75	75	1.0	0	0	3/4	2	1	V7/#VI	b	i		V7/#VI		V		7		#VI			Mm7	True	True	(4, 8, 5, 2)	()	4	4	Ger6/vi				D#
grieg_lyric_pieces	op62n04	30	26	26	76	76	1.0	1/4	1/4	3/4	2	1	i64(7)/vi	b	i		i64(7)/vi		i		64	7	vi			m	True	True	(-3, -6, -7)	()	-4	-3	ii43/#IV				D
grieg_lyric_pieces	op62n04	31	26	26	77	77	1.0	1/2	1/2	3/4	2	1	viio2/#IV	b	i		viio2/#IV		vii	o	2		#IV			o7	True	True	(2, 11, 8, 5)	()	11	2					C#
grieg_lyric_pieces	op62n04	32	27	27	78	78	1.0	0	0	3/4	2	1	V7/#IV	b	i		V7/#IV		V		7		#IV			Mm7	True	True	(7, 11, 8, 5)	()	7	7	Ger6/iv				B#
grieg_lyric_pieces	op62n04	33	27	27	79	79	1.0	1/4	1/4	3/4	2	1	i64(7)/iv	b	i		i64(7)/iv		i		64	7	iv			m	True	True	(0, -3, -4)	()	-1	0	iv43				B
grieg_lyric_pieces	op62n04	34	27	27	80	80	1.0	1/2	1/2	3/4	2	1	#viio7	b	i		#viio7		#vii	o	7					o7	True	True	(5, 2, -1, -4)	()	5	5					A#
grieg_lyric_pieces	op62n04	35	28	28	81	81	1.0	0	0	3/4	2	1	iv7/IV	b	i		iv7/IV		iv		7		IV			mm7	True	True	(-2, -5, -1, -4)	()	-2	-2					A
grieg_lyric_pieces	op62n04	36	28	28	82	82	1.0	1/4	1/4	3/4	2	1	IV6(+2)	b	i		IV6(+2)		IV		6	+2				M	True	True	(3, 0, -1)	(1,)	-1	3					G#
grieg_lyric_pieces	op62n04	37	28	28	83	83	1.0	1/2	1/2	3/4	2	1	iv6(+2)	b	i		iv6(+2)		iv		6	+2				m	True	True	(-4, 0, -1)	(1,)	-1	-4					G
grieg_lyric_pieces	op62n04	38	29	29	84	84	12.0	0	0	3/4	2	1	V7|HC}	b	i		V7		V		7			HC	}	Mm7	True	True	(1, 5, 2, -1)	()	1	1					F#
grieg_lyric_pieces	op62n04	56	47	47	138	138	3.0	0	0	3/4	2	1	V+2/bII/iii	b	i		V+2/bII/iii		V	+	2		bII/iii			+7	True	True	(-9, -7, -3, 1)	()	-7	-9					Ab
grieg_lyric_pieces	op62n04	57	48	48	141	141	3.0	0	0	3/4	2	1	bII6/iii	b	i		bII6/iii		bII		6		iii			M	True	True	(-4, -7, -8)	()	-8	-4					G
grieg_lyric_pieces	op62n04	58	49	49	144	144	1.0	0	0	3/4	2	1	V7	b	i		V7		V		7					Mm7	True	True	(1, 5, 2, -1)	()	1	1	Ger6/#vii				F#
grieg_lyric_pieces	op62n04	59	49	49	145	145	1.0	1/4	1/4	3/4	2	1	i64(7)/#vii	b	i		i64(7)/#vii		i		64	7	#vii			m	True	True	(6, 3, 2)	()	5	6	ii43/#VI				E#
grieg_lyric_pieces	op62n04	60	49	49	146	146	1.0	1/2	1/2	3/4	2	1	viio2/#VI	b	i		viio2/#VI		vii	o	2		#VI			o7	True	True	(-1, 8, 5, 2)	()	8	-1					E
grieg_lyric_pieces	op62n04	61	50	50	147	147	1.0	0	0	3/4	2	1	V7/#VI	b	i		V7/#VI		V		7		#VI			Mm7	True	True	(4, 8, 5, 2)	()	4	4	Ger6/vi				D#
grieg_lyric_pieces	op62n04	62	50	50	148	148	1.0	1/4	1/4	3/4	2	1	i64(7)/vi	b	i		i64(7)/vi		i		64	7	vi			m	True	True	(-3, -6, -7)	()	-4	-3	ii43/#IV				D
grieg_lyric_pieces	op62n04	63	50	50	149	149	1.0	1/2	1/2	3/4	2	1	viio2/#IV	b	i		viio2/#IV		vii	o	2		#IV			o7	True	True	(2, 11, 8, 5)	()	11	2					C#
grieg_lyric_pieces	op62n04	64	51	51	150	150	1.0	0	0	3/4	2	1	V7/#IV	b	i		V7/#IV		V		7		#IV			Mm7	True	True	(7, 11, 8, 5)	()	7	7	Ger6/iv				B#
grieg_lyric_pieces	op62n04	65	51	51	151	151	1.0	1/4	1/4	3/4	2	1	i64(7)/iv	b	i		i64(7)/iv		i		64	7	iv			m	True	True	(0, -3, -4)	()	-1	0	iv43				B
grieg_lyric_pieces	op62n04	66	51	51	152	152	1.0	1/2	1/2	3/4	2	1	#viio7	b	i		#viio7		#vii	o	7					o7	True	True	(5, 2, -1, -4)	()	5	5					A#
grieg_lyric_pieces	op62n04	67	52	52	153	153	1.0	0	0	3/4	2	1	iv7/IV	b	i		iv7/IV		iv		7		IV			mm7	True	True	(-2, -5, -1, -4)	()	-2	-2					A
grieg_lyric_pieces	op62n04	68	52	52	154	154	1.0	1/4	1/4	3/4	2	1	IV6(+2)	b	i		IV6(+2)		IV		6	+2				M	True	True	(3, 0, -1)	(1,)	-1	3					G#
