corpus	piece	i	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	alt_label	volta	pedalend	placement	bass_name
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	50	37	37	591/4	591/4	1.0	15/16	15/16	4/4	2	1	i(b2)	D	i	i	i(b2)		i			b2				m	False	True	(-5, -3, 1)	()	0	-5					Eb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	51	38	38	595/4	595/4	1.0	3/16	3/16	4/4	2	1	i(2)	D	i	i	i(2)		i			2				m	False	True	(2, -3, 1)	()	0	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	52	38	38	599/4	599/4	1.0	7/16	7/16	4/4	2	1	i6	D	i	i	i6		i		6					m	False	True	(-3, 1, 0)	()	0	-3					F
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	53	38	38	603/4	603/4	1.0	11/16	11/16	4/4	2	1	I6	D	i	i	I6		I		6					M	False	True	(4, 1, 0)	()	0	4					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	54	38	38	607/4	607/4	1.0	15/16	15/16	4/4	2	1	I6(4)	D	i	i	I6(4)		I		6	4				M	False	True	(-1, 1, 0)	()	0	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	55	39	39	611/4	611/4	1.0	3/16	3/16	4/4	2	1	viio7/V	D	i	i	viio7/V		vii	o	7		V			o7	False	True	(6, 3, 0, -3)	()	6	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	56	39	39	615/4	615/4	2.0	7/16	7/16	4/4	2	1	i64	D	i	i	i64		i		64					m	False	True	(1, 0, -3)	()	0	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	57	39	39	623/4	623/4	1.0	15/16	15/16	4/4	2	1	V2/III	D	i	i	V2/III		V		2		III			Mm7	False	True	(-4, -2, 2, -1)	()	-2	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	58	40	40	627/4	627/4	1.0	3/16	3/16	4/4	2	1	ii64	D	i	i	ii64		ii		64					m	False	True	(3, 2, -1)	()	2	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	65	41	41	655/4	655/4	1.0	15/16	15/16	4/4	2	1	iio	D	i	i	iio		ii	o						o	False	True	(2, -1, -4)	()	2	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	66	42	42	659/4	659/4	1.0	3/16	3/16	4/4	2	1	iio(#0)	D	i	i	iio(#0)		ii	o		#0				o	False	True	(2, -1, -4)	()	2	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	67	42	42	663/4	663/4	1.0	7/16	7/16	4/4	2	1	iio	D	i	i	iio		ii	o						o	False	True	(2, -1, -4)	()	2	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	68	42	42	667/4	667/4	1.0	11/16	11/16	4/4	2	1	iio(2)	D	i	i	iio(2)		ii	o		2				o	False	True	(-3, -1, -4)	()	2	-3					F
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	69	42	42	671/4	671/4	1.0	15/16	15/16	4/4	2	1	iio6(#2)	D	i	i	iio6(#2)		ii	o	6	#2				o	False	True	(4, -4, 2)	()	2	4					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	70	43	43	675/4	675/4	1.0	3/16	3/16	4/4	2	1	iio6	D	i	i	iio6		ii	o	6					o	False	True	(-1, -4, 2)	()	2	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	71	43	43	679/4	679/4	1.0	7/16	7/16	4/4	2	1	V6(b5)/V	D	i	i	V6(b5)/V		V		6	b5	V			M	False	True	(6, -4, 2)	()	2	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	72	43	43	683/4	683/4	0.75	11/16	11/16	4/4	2	1	V7]	D	i	i	V7		V		7					Mm7	False	True	(1, 5, 2, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	73	43	43	343/2	343/2	0.25	7/8	7/8	4/4	2	1	iio64	D	i		iio64		ii	o	64					o	False	True	(-4, 2, -1)	()	2	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	132	78	78	306	306	2.0	0	0	4/4	2	1	V7/ii	D	i		V7/ii		V		7		ii			Mm7	False	True	(3, 7, 4, 1)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	133	78	78	308	308	2.0	1/2	1/2	4/4	2	1	v65	D	i		v65		v		65					mm7	False	True	(-2, 2, -1, 1)	()	1	-2					C
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	134	79	79	310	310	1.0	0	0	4/4	2	1	V6	D	i		V6		V		6					M	False	True	(5, 2, 1)	()	1	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	135	79	79	311	311	1.0	1/4	1/4	4/4	2	1	i	D	i		i		i							m	False	True	(0, -3, 1)	()	0	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	136	79	79	312	312	0.6666666666666856	1/2	1/2	4/4	2	1	V65/ii	D	i		V65/ii		V		65		ii			Mm7	False	True	(7, 4, 1, 3)	()	3	7					D#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	137	79	79	938/3	938/3	0.3333333333333144	2/3	2/3	4/4	2	1	V64	D	i		V64		V		64					M	False	True	(2, 1, 5)	()	1	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	138	79	79	313	313	0.3333333333333144	3/4	3/4	4/4	2	1	i6	D	i		i6		i		6					m	False	True	(-3, 1, 0)	()	0	-3					F
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	141	80	80	314	314	2.0	0	0	4/4	2	1	V	D	i		V		V							M	False	True	(1, 5, 2)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	142	80	80	316	316	2.0	1/2	1/2	4/4	2	1	iv6	D	i		iv6		iv		6					m	False	True	(-4, 0, -1)	()	-1	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	143	81	81	318	318	2.0	0	0	4/4	2	1	V7/ii	D	i		V7/ii		V		7		ii			Mm7	False	True	(3, 7, 4, 1)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	144	81	81	320	320	2.0	1/2	1/2	4/4	2	1	v65	D	i		v65		v		65					mm7	False	True	(-2, 2, -1, 1)	()	1	-2					C
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	145	82	82	322	322	1.0	0	0	4/4	2	1	V6	D	i		V6		V		6					M	False	True	(5, 2, 1)	()	1	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	146	82	82	323	323	1.0	1/4	1/4	4/4	2	1	i	D	i		i		i							m	False	True	(0, -3, 1)	()	0	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	147	82	82	324	324	1.0	1/2	1/2	4/4	2	1	#viio7/ii	D	i		#viio7/ii		#vii	o	7		ii			o7	False	True	(7, 4, 1, -2)	()	7	7					D#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	148	82	82	325	325	1.0	3/4	3/4	4/4	2	1	V64	D	i		V64		V		64					M	False	True	(2, 1, 5)	()	1	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	149	83	83	326	326	0.6666666666666856	0	0	4/4	2	1	viio2/V	D	i		viio2/V		vii	o	2		V			o7	False	True	(-3, 6, 3, 0)	()	6	-3					F
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	150	83	83	980/3	980/3	0.6666666666666288	1/6	1/6	4/4	2	1	#viio7/iv	D	i		#viio7/iv		#vii	o	7		iv			o7	False	True	(4, 1, -2, -5)	()	4	4					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	222	128	128	506	506	4.0	0	0	4/4	2	1	V7/bIII	D	III		V7/bIII		V		7		bIII			Mm7	False	False	(-2, 2, -1, -4)	()	-2	-2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	223	129	129	510	510	4.0	0	0	4/4	2	1	V(64)/bIII	D	III		V(64)/bIII		V			64	bIII			M	False	False	(-2, -3, 1)	()	-2	-2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	224	130	130	514	514	1.0	0	0	4/4	2	1	V7/bIII	D	III		V7/bIII		V		7		bIII			Mm7	False	False	(-2, 2, -1, -4)	()	-2	-2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	225	130	130	515	515	1.0	1/4	1/4	4/4	2	1	viio7	D	III		viio7		vii	o	7					o7	False	False	(5, 2, -1, -4)	()	5	5					E#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	226	130	130	516	516	1.0	1/2	1/2	4/4	2	1	iv64	D	III		iv64		iv		64					m	False	False	(0, -1, -4)	()	-1	0					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	227	130	130	517	517	1.0	3/4	3/4	4/4	2	1	bII	D	III		bII		bII							M	False	False	(-5, -1, -4)	()	-5	-5					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	228	131	131	518	518	1.0	0	0	4/4	2	1	V43	D	III		V43		V		43					Mm7	False	False	(2, -1, 1, 5)	()	1	2					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	229	131	131	519	519	1.0	1/4	1/4	4/4	2	1	V43(9)	D	III		V43(9)		V		43	9				Mm7	False	False	(2, -1, 1, 5)	(3,)	1	2					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	271	153	153	606	606	18.0	0	0	4/4	2	1	ii%65/iv}	D	I		ii%65/iv		ii	%	65		iv		}	%7	False	False	(-2, -5, -1, 1)	()	1	-2					C
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	272	157	157	624	624	4.0	0	0	4/4	2	1	III.V(64)	D	III		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	273	158	158	628	628	4.0	0	0	4/4	2	1	V7	D	III		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	274	159	159	632	632	4.0	0	0	4/4	2	1	V(64)	D	III		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	275	160	160	636	636	2.0	0	0	4/4	2	1	V7	D	III		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	276	160	160	638	638	2.0	1/2	1/2	4/4	2	1	V2/bIII	D	III		V2/bIII		V		2		bIII			Mm7	False	False	(-4, -2, 2, -1)	()	-2	-4					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	277	161	161	640	640	2.0	0	0	4/4	2	1	V(64)/II	D	III		V(64)/II		V			64	II			M	False	False	(3, 2, 6)	()	3	3					D#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	278	161	161	642	642	1.0	1/2	1/2	4/4	2	1	V7/II	D	III		V7/II		V		7		II			Mm7	False	False	(3, 7, 4, 1)	()	3	3					D#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	279	161	161	643	643	1.0	3/4	3/4	4/4	2	1	viio7/V/III	D	III		viio7/V/III		vii	o	7		V/III			o7	False	False	(10, 7, 4, 1)	()	10	10					D##
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	280	162	162	644	644	2.0	0	0	4/4	2	1	V(64)/III	D	III		V(64)/III		V			64	III			M	False	False	(5, 4, 8)	()	5	5					E#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	281	162	162	646	646	1.0	1/2	1/2	4/4	2	1	V7/III	D	III		V7/III		V		7		III			Mm7	False	False	(5, 9, 6, 3)	()	5	5					E#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	282	162	162	647	647	1.0	3/4	3/4	4/4	2	1	viio7/V/bV	D	III		viio7/V/bV		vii	o	7		V/bV			o7	False	False	(0, -3, -6, -9)	()	0	0					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	283	163	163	648	648	2.0	0	0	4/4	2	1	I64/bV	D	III		I64/bV		I		64		bV			M	False	False	(-5, -6, -2)	()	-6	-5					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	470	301	300	4837/4	4837/4	4.0	0	0	4/4	2	1	I/V|PAC}{	D	I		I/V		I				V	PAC	}{	M	False	False	(1, 5, 2)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	471	302	301	4853/4	4853/4	4.0	0	0	4/4	2	1	bVIM7	D	I		bVIM7		bVI	M	7					MM7	False	False	(-4, 0, -3, 1)	()	-4	-4					Bb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	472	303	302	4869/4	4869/4	4.0	0	0	4/4	2	1	V7/ii	D	I		V7/ii		V		7		ii			Mm7	False	False	(3, 7, 4, 1)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	473	304	303	4885/4	4885/4	4.0	0	0	4/4	2	1	v6	D	I		v6		v		6					m	False	False	(-2, 2, 1)	()	1	-2					C
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	474	305	304	4901/4	4901/4	4.0	0	0	4/4	2	1	V65	D	I		V65		V		65					Mm7	False	False	(5, 2, -1, 1)	()	1	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	496	327	326	5257/4	5257/4	3.0	1/4	1/4	4/4	2	1	viio7/V	D	I		viio7/V		vii	o	7		V			o7	False	False	(6, 3, 0, -3)	()	6	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	497	328	327	5269/4	5269/4	0.5	0	0	4/4	2	1	V(964)	D	I		V(964)		V			964				M	False	False	(1, 0, 4)	(3,)	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	498	328	327	5271/4	5271/4	1.0	1/8	1/8	4/4	2	1	V(b964)	D	I		V(b964)		V			b964				M	False	False	(1, 0, 4)	(-4,)	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	499	328	327	5275/4	5275/4	1.0	3/8	3/8	4/4	2	1	V(64)	D	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	500	328	327	5279/4	5279/4	1.0	5/8	5/8	4/4	2	1	V(#74)	D	I		V(#74)		V			#74				M	False	False	(1, 0, 2)	(6,)	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	501	328	327	5283/4	5283/4	0.5	7/8	7/8	4/4	2	1	V7(4)	D	I		V7(4)		V		7	4				Mm7	False	False	(1, 0, 2, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	502	329	328	5285/4	5285/4	0.5	0	0	4/4	2	1	V7	D	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	503	329	328	5287/4	5287/4	1.0	1/8	1/8	4/4	2	1	V7(6)	D	I		V7(6)		V		7	6				Mm7	False	False	(1, 5, 4, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	504	329	328	5291/4	5291/4	1.0	3/8	3/8	4/4	2	1	V7(b6)	D	I		V7(b6)		V		7	b6				Mm7	False	False	(1, 5, -3, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	505	329	328	5295/4	5295/4	1.0	5/8	5/8	4/4	2	1	V7(#4)	D	I		V7(#4)		V		7	#4				Mm7	False	False	(1, 5, 7, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	506	329	328	5299/4	5299/4	0.5	7/8	7/8	4/4	2	1	V7	D	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	507	330	329	5301/4	5301/4	0.5	0	0	4/4	2	1	V(964)	D	I		V(964)		V			964				M	False	False	(1, 0, 4)	(3,)	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	508	330	329	5303/4	5303/4	1.0	1/8	1/8	4/4	2	1	V(b964)	D	I		V(b964)		V			b964				M	False	False	(1, 0, 4)	(-4,)	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	509	330	329	5307/4	5307/4	1.0	3/8	3/8	4/4	2	1	V(64)	D	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	510	330	329	5311/4	5311/4	1.0	5/8	5/8	4/4	2	1	V(#74)	D	I		V(#74)		V			#74				M	False	False	(1, 0, 2)	(6,)	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	511	330	329	5315/4	5315/4	0.5	7/8	7/8	4/4	2	1	V7(4)	D	I		V7(4)		V		7	4				Mm7	False	False	(1, 0, 2, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	512	331	330	5317/4	5317/4	0.5	0	0	4/4	2	1	V7	D	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	513	331	330	5319/4	5319/4	1.0	1/8	1/8	4/4	2	1	V7(6)	D	I		V7(6)		V		7	6				Mm7	False	False	(1, 5, 4, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	514	331	330	5323/4	5323/4	0.5	3/8	3/8	4/4	2	1	V7(b6)	D	I		V7(b6)		V		7	b6				Mm7	False	False	(1, 5, -3, -1)	()	1	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	515	331	330	5325/4	5325/4	0.5	1/2	1/2	4/4	2	1	viio(b6)/V/II	D	I		viio(b6)/V/II		vii	o		b6	V/II			o	False	False	(8, 5, -3)	()	8	8					A#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	516	331	330	5327/4	5327/4	1.0	5/8	5/8	4/4	2	1	viio7(#4)/V/II	D	I		viio7(#4)/V/II		vii	o	7	#4	V/II			o7	False	False	(8, 5, 14, -1)	()	8	8					A#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	517	331	330	5331/4	5331/4	0.5	7/8	7/8	4/4	2	1	viio7/V/II	D	I		viio7/V/II		vii	o	7		V/II			o7	False	False	(8, 5, 2, -1)	()	8	8					A#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	518	332	331	5333/4	5333/4	0.5	0	0	4/4	2	1	V(964)/II	D	I		V(964)/II		V			964	II			M	False	False	(3, 2, 6)	(5,)	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	519	332	331	5335/4	5335/4	1.0	1/8	1/8	4/4	2	1	V(b964)/II	D	I		V(b964)/II		V			b964	II			M	False	False	(3, 2, 6)	(-2,)	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	520	332	331	5339/4	5339/4	1.0	3/8	3/8	4/4	2	1	V(64)/II	D	I		V(64)/II		V			64	II			M	False	False	(3, 2, 6)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	521	332	331	5343/4	5343/4	1.0	5/8	5/8	4/4	2	1	V(#74)/II	D	I		V(#74)/II		V			#74	II			M	False	False	(3, 2, 4)	(8,)	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	522	332	331	5347/4	5347/4	0.5	7/8	7/8	4/4	2	1	V7(4)/II	D	I		V7(4)/II		V		7	4	II			Mm7	False	False	(3, 2, 4, 1)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	523	333	332	5349/4	5349/4	0.5	0	0	4/4	2	1	V7/II	D	I		V7/II		V		7		II			Mm7	False	False	(3, 7, 4, 1)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	524	333	332	5351/4	5351/4	1.0	1/8	1/8	4/4	2	1	V7(6)/II	D	I		V7(6)/II		V		7	6	II			Mm7	False	False	(3, 7, 6, 1)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	525	333	332	5355/4	5355/4	0.5	3/8	3/8	4/4	2	1	V7(b6)/II	D	I		V7(b6)/II		V		7	b6	II			Mm7	False	False	(3, 7, -1, 1)	()	3	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	526	333	332	5357/4	5357/4	0.5	1/2	1/2	4/4	2	1	viio(b6)/V/III	D	I		viio(b6)/V/III		vii	o		b6	V/III			o	False	False	(10, 7, -1)	()	10	10					B#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	527	333	332	5359/4	5359/4	1.0	5/8	5/8	4/4	2	1	viio7(#4)/V/III	D	I		viio7(#4)/V/III		vii	o	7	#4	V/III			o7	False	False	(10, 7, 16, 1)	()	10	10					B#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	528	333	332	5363/4	5363/4	0.5	7/8	7/8	4/4	2	1	viio7/V/III	D	I		viio7/V/III		vii	o	7		V/III			o7	False	False	(10, 7, 4, 1)	()	10	10					B#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	529	334	333	5365/4	5365/4	0.5	0	0	4/4	2	1	V(964)/III	D	I		V(964)/III		V			964	III			M	False	False	(5, 4, 8)	(7,)	5	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	530	334	333	5367/4	5367/4	1.0	1/8	1/8	4/4	2	1	V(b964)/III	D	I		V(b964)/III		V			b964	III			M	False	False	(5, 4, 8)	(0,)	5	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	531	334	333	5371/4	5371/4	1.0	3/8	3/8	4/4	2	1	V(64)/III	D	I		V(64)/III		V			64	III			M	False	False	(5, 4, 8)	()	5	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	532	334	333	5375/4	5375/4	1.0	5/8	5/8	4/4	2	1	V(#74)/III	D	I		V(#74)/III		V			#74	III			M	False	False	(5, 4, 6)	(10,)	5	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	533	334	333	5379/4	5379/4	0.5	7/8	7/8	4/4	2	1	V7(4)/III	D	I		V7(4)/III		V		7	4	III			Mm7	False	False	(5, 4, 6, 3)	()	5	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	534	335	334	5381/4	5381/4	0.5	0	0	4/4	2	1	V7/III	D	I		V7/III		V		7		III			Mm7	False	False	(5, 9, 6, 3)	()	5	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	535	335	334	5383/4	5383/4	1.0	1/8	1/8	4/4	2	1	V7(6)/III	D	I		V7(6)/III		V		7	6	III			Mm7	False	False	(5, 9, 8, 3)	()	5	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	536	335	334	5387/4	5387/4	0.5	3/8	3/8	4/4	2	1	V7(b6)/III	D	I		V7(b6)/III		V		7	b6	III			Mm7	False	False	(5, 9, 1, 3)	()	5	5					C#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	537	335	334	5389/4	5389/4	0.5	1/2	1/2	4/4	2	1	viio(b6)/V/bV	D	I		viio(b6)/V/bV		vii	o		b6	V/bV			o	False	False	(0, -3, -11)	()	0	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	538	335	334	5391/4	5391/4	1.0	5/8	5/8	4/4	2	1	viio7(#4)/V/bV	D	I		viio7(#4)/V/bV		vii	o	7	#4	V/bV			o7	False	False	(0, -3, 6, -9)	()	0	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	539	335	334	5395/4	5395/4	0.5	7/8	7/8	4/4	2	1	viio7/V/bV	D	I		viio7/V/bV		vii	o	7		V/bV			o7	False	False	(0, -3, -6, -9)	()	0	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	540	336	335	5397/4	5397/4	0.5	0	0	4/4	2	1	V(964)/bV	D	I		V(964)/bV		V			964	bV			M	False	False	(-5, -6, -2)	(-3,)	-5	-5					Eb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	541	336	335	5399/4	5399/4	1.0	1/8	1/8	4/4	2	1	V(b964)/bV	D	I		V(b964)/bV		V			b964	bV			M	False	False	(-5, -6, -2)	(-10,)	-5	-5					Eb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	542	336	335	5403/4	5403/4	2.5	3/8	3/8	4/4	2	1	V(64)/bV	D	I		V(64)/bV		V			64	bV			M	False	False	(-5, -6, -2)	()	-5	-5					Eb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	543	337	336	5413/4	5413/4	0.5	0	0	4/4	2	1	V7(4)/bV	D	I		V7(4)/bV		V		7	4	bV			Mm7	False	False	(-5, -6, -4, -7)	()	-5	-5					Eb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	544	337	336	5415/4	5415/4	1.5	1/8	1/8	4/4	2	1	viio2/bV	D	I		viio2/bV		vii	o	2		bV			o7	False	False	(-10, -1, -4, -7)	()	-1	-10					Fb
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	598	351	350	5637/4	5637/4	1.3333333333332575	0	0	2/2	2	1	bVI6	D	I	V	bVI6		bVI		6					M	False	False	(0, -3, -4)	()	-4	0					D
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	599	351	350	16927/12	16927/12	0.6666666666667425	1/3	1/3	2/2	2	1	VI6	D	I	V	VI6		VI		6					M	False	False	(7, 4, 3)	()	3	7					D#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	600	351	350	5645/4	5645/4	1.3333333333332575	1/2	1/2	2/2	2	1	bVII6	D	I	V	bVII6		bVII		6					M	False	False	(2, -1, -2)	()	-2	2					E
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	601	351	350	16951/12	16951/12	0.6666666666667425	5/6	5/6	2/2	2	1	VII6	D	I	V	VII6		VII		6					M	False	False	(9, 6, 5)	()	5	9					E#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	602	352	351	5653/4	5653/4	0.6666666666667425	0	0	2/2	2	1	I6	D	I	V	I6		I		6					M	False	False	(4, 1, 0)	()	0	4					F#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	603	352	351	16967/12	16967/12	0.6666666666665151	1/6	1/6	2/2	2	1	bII6	D	I	V	bII6		bII		6					M	False	False	(-1, -4, -5)	()	-5	-1					G
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	604	352	351	16975/12	16975/12	0.6666666666667425	1/3	1/3	2/2	2	1	II6	D	I	V	II6		II		6					M	False	False	(6, 3, 2)	()	2	6					G#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	605	352	351	5661/4	5661/4	0.6666666666667425	1/2	1/2	2/2	2	1	bIII6	D	I	V	bIII6		bIII		6					M	False	False	(1, -2, -3)	()	-3	1					A
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	606	352	351	16991/12	16991/12	0.6666666666665151	2/3	2/3	2/2	2	1	III6	D	I	V	III6		III		6					M	False	False	(8, 5, 4)	()	4	8					A#
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	607	352	351	16999/12	16999/12	0.6666666666667425	5/6	5/6	2/2	2	1	IV6	D	I	V	IV6		IV		6					M	False	False	(3, 0, -1)	()	-1	3					B
liszt_pelerinage	161.07_Apres_une_lecture_du_Dante	608	353	352	5669/4	5669/4	0.6666666666667425	0	0	2/2	2	1	#IV6	D	I	V	#IV6		#IV		6					M	False	False	(10, 7, 6)	()	6	10					B#
